genes	AMC_19.1_FPKM
AFTPH	22.6066
AGA	14.5095
AGAP1	5.53371
AGAP11	0.294755
AGAP2	1.02866
AGAP3	8.54241
AGAP4	1.40362
AGAP5	1.38272
AGAP6	2.16468
AGAP7	0.681172
AGAP8	1.14739
AGAP9	0.491271
AGBL1	0.0330966
AGBL2	0.190887
AGBL3	0.0771552
AGBL4	0.142729
AGBL5	8.5457
AGER	0.690051
AGFG1	7.72834
AGFG2	12.6896
AGGF1	9.95495
AGK	6.01645
AGL	8.48199
AGMAT	4.32716
AGMO	0.266328
AGPAT1	26.4183
AGPAT2	55.4003
AGPAT3	16.2667
AGPAT4	1.0775
AGPAT4-IT1	0.215439
AGPAT5	8.96943
AGPAT6	10.0525
AGPAT9	10.8013
AGPHD1	1.92864
AGPS	15.714
AGR2	945.989
AGR3	198.752
AGRN	13.0865
AGRP	0
AGSK1	1.17702
AGT	1.24881
AGTPBP1	2.64771
AGTR1	0.427693
AGTR2	0
AGTRAP	8.68548
AGXT	0.571469
AGXT2	0
AGXT2L1	0
AGXT2L2	21.1627
AHCTF1	6.3946
AHCY	43.6251
AHCYL1	39.9821
AHCYL2	120.364
AHDC1	2.36672
AHI1	3.91672
AHNAK	40.9512
AHNAK2	0.391651
AHR	10.3836
AHRR	0.364907
AHSA1	53.6816
AHSA2	6.66274
AHSG	0.883645
AHSP	0.103805
AICDA	0.0248777
AIDA	18.757
AIF1	20.86
AIF1L	1.76497
AIFM1	24.2074
AIFM2	7.1551
AIFM3	25.9732
AIG1	16.1792
AIM1	12.0172
AIM1L	1.03159
AIM2	0.642133
AIMP1	22.4401
AIMP2	15.8743
AIP	22.4791
AIPL1	0
AIRE	0.0113466
AIRN	0.0184271
AJAP1	0.202289
AJUBA	1.03763
AK1	14.9966
AK2	47.8057
AK3	27.4302
AK4	8.76553
AK5	0.307118
AK7	0.531865
AK8	0.065973
AKAP1	50.6315
AKAP10	6.81699
AKAP11	7.38224
AKAP12	2.47912
AKAP13	14.1667
AKAP14	0
AKAP17A	10.2276
AKAP2	7.03364
AKAP3	0.0947525
AKAP4	0
AKAP5	7.64257
AKAP6	0.302967
AKAP7	17.5105
AKAP8	9.01112
AKAP8L	9.23951
AKAP9	14.5177
AKD1	1.63792
AKIP1	7.68005
AKIRIN1	22.2497
AKIRIN2	18.4755
AKIRIN2-AS1	3.6536
AKNA	7.81728
AKNAD1	0
AKR1A1	77.2198
AKR1B1	13.5812
AKR1B10	27.1057
AKR1B15	2.41e-05
AKR1C1	2.30419
AKR1C2	4.23061
AKR1C3	78.3892
AKR1C4	0.0268947
AKR1CL1	0
AKR1D1	0.0419641
AKR1E2	0.449151
AKR7A2	18.1341
AKR7A2P1	0.0225293
AKR7A3	23.2883
AKR7L	0.86405
AKT1	41.5707
AKT1S1	14.4381
AKT2	14.7887
AKT3	2.15724
AKTIP	12.0656
ALAD	24.8208
ALAS1	31.6777
ALAS2	0
ALB	21.0779
ALCAM	7.06979
ALDH16A1	8.30372
ALDH18A1	33.2
ALDH1A1	44.8089
ALDH1A2	1.50862
ALDH1A3	7.49732
ALDH1B1	16.5102
ALDH1L1	5.4341
ALDH1L1-AS1	0
ALDH1L1-AS2	0.0129097
ALDH1L2	1.33106
ALDH2	81.0547
ALDH3A1	4.43233
ALDH3A2	29.0089
ALDH3B1	7.50588
ALDH3B2	0.0192535
ALDH4A1	2.18875
ALDH5A1	8.37121
ALDH6A1	14.4691
ALDH7A1	14.3463
ALDH8A1	0.0778526
ALDH9A1	40.3787
ALDOA	343.99
ALDOB	1.0173
ALDOC	7.60936
ALG1	7.02207
ALG10	1.55504
ALG10B	1.26136
ALG11	10.1552
ALG12	11.5092
ALG13	10.6368
ALG14	26.9868
ALG1L	0.265554
ALG1L2	0.338717
ALG2	16.4116
ALG3	18.3095
ALG5	32.6198
ALG6	5.93085
ALG8	13.7061
ALG9	3.42628
ALK	0.0586834
ALKBH1	3.87963
ALKBH2	3.99162
ALKBH3	5.3997
ALKBH4	3.28957
ALKBH5	19.5489
ALKBH6	5.2282
ALKBH7	54.5445
ALKBH8	2.05855
ALLC	0
ALMS1	1.26683
ALMS1P	0.0163442
ALOX12	0.0506094
ALOX12B	0.104302
ALOX12P2	0.0291011
ALOX15	0.679767
ALOX15B	0.192165
ALOX15P1	0.00219267
ALOX5	3.5172
ALOX5AP	9.78451
ALOXE3	0
ALPI	4.96303
ALPK1	2.90069
ALPK2	0.046263
ALPK3	0.280208
ALPL	0.601911
ALPP	0.000552098
ALPPL2	0.0546949
ALS2	3.70329
ALS2CL	5.88926
ALS2CR11	0.0138887
ALS2CR12	0.142423
ALS2CR8	1.29233
ALX1	0
ALX3	0.417324
ALX4	0.0128454
ALYREF	14.4986
AMACR	25.5937
AMBN	0
AMBP	1.40534
AMBRA1	5.4794
AMD1	23.658
AMDHD1	0.204277
AMDHD2	5.3876
AMELX	0.0571243
AMELY	0
AMFR	23.231
AMH	0.0490564
AMHR2	0.0576223
AMICA1	7.51915
AMIGO1	1.73487
AMIGO2	1.5221
AMIGO3	0.746336
AMMECR1	4.14202
AMMECR1L	7.71845
AMN	50.1193
AMN1	1.91728
AMOT	2.90857
AMOTL1	1.9265
AMOTL2	3.2716
AMPD1	1.9509
AMPD2	5.4241
AMPD3	3.19437
AMPH	0.482868
AMT	13.5044
AMTN	0
AMY1A	0.0327734
AMY1B	1.82e-05
AMY1C	3.05e-06
AMY2A	0.0378696
AMY2B	3.56177
AMZ1	0.020821
AMZ2	16.3666
AMZ2P1	1.04861
ANAPC1	6.23635
ANAPC10	5.0603
ANAPC11	48.3747
ANAPC13	39.6684
ANAPC15	19.1877
ANAPC16	31.4892
ANAPC2	9.10684
ANAPC4	8.64538
ANAPC5	30.5894
ANAPC7	10.5955
ANG	38.757
ANGEL1	4.86883
ANGEL2	4.59779
ANGPT1	1.56415
ANGPT2	0.455326
ANGPT4	0
ANGPTL1	1.95728
ANGPTL2	4.20612
ANGPTL3	0.106995
ANGPTL4	0.305602
ANGPTL5	0.0207297
ANGPTL6	1.23587
ANGPTL7	0.695423
ANHX	0
ANK1	0.0534222
ANK2	1.60175
ANK3	8.4924
ANKAR	0.410297
ANKDD1A	0.622296
ANKFN1	0.100882
ANKFY1	9.20172
ANKH	9.59585
ANKHD1	15.3135
ANKHD1-EIF4EBP3	3.20578
ANKIB1	9.72317
ANKK1	0.0362063
ANKLE1	0.0617999
ANKLE2	7.81327
ANKMY1	2.71335
ANKMY2	14.1391
ANKRA2	8.23405
ANKRD1	0.0159033
ANKRD10	17.5616
ANKRD11	7.29067
ANKRD12	5.86236
ANKRD13A	15.1912
ANKRD13B	0.343086
ANKRD13C	7.34923
ANKRD13D	4.31478
ANKRD16	2.0868
ANKRD17	12.2626
ANKRD18A	0.223071
ANKRD18B	0.000183152
ANKRD18DP	0
ANKRD19P	0.0632756
ANKRD2	0.0163475
ANKRD20A1	0.20309
ANKRD20A11P	0.0244811
ANKRD20A12P	0.0697294
ANKRD20A2	0.301239
ANKRD20A3	0.0425873
ANKRD20A4	0.102018
ANKRD20A5P	0.399633
ANKRD20A8P	0.0686678
ANKRD20A9P	0.0770402
ANKRD22	5.99715
ANKRD23	0.487747
ANKRD24	0.28843
ANKRD26	1.088
ANKRD26P1	0
ANKRD26P3	0.00736854
ANKRD27	12.0389
ANKRD28	10.3585
ANKRD29	0.347339
ANKRD30A	0
ANKRD30B	0.11419
ANKRD30BL	0
ANKRD30BP2	0.00910448
ANKRD31	0.017457
ANKRD32	1.35092
ANKRD33	0
ANKRD33B	0.437555
ANKRD34A	0.417613
ANKRD34B	0.0301402
ANKRD34C	0.00670085
ANKRD35	0.387361
ANKRD36	0.606271
ANKRD36B	1.17866
ANKRD36BP1	2.33498
ANKRD36BP2	2.46603
ANKRD37	4.12286
ANKRD39	5.89902
ANKRD40	8.54504
ANKRD42	1.55262
ANKRD44	2.10151
ANKRD45	0.0682713
ANKRD46	5.87183
ANKRD49	7.18018
ANKRD5	2.51078
ANKRD50	5.09988
ANKRD52	7.3963
ANKRD53	0.0329441
ANKRD54	7.16312
ANKRD55	0.0115265
ANKRD6	0.488441
ANKRD62P1-PARP4P3	0
ANKRD63	0
ANKRD65	0.720962
ANKRD7	0
ANKRD9	16.7034
ANKS1A	7.01595
ANKS1B	0.281942
ANKS3	2.38436
ANKS4B	21.3514
ANKS6	3.15854
ANKUB1	0
ANKZF1	7.15365
ANLN	1.3736
ANO1	3.37817
ANO10	23.8632
ANO2	0.0843586
ANO3	0.0353767
ANO4	0.141202
ANO5	5.56884
ANO6	7.77288
ANO7	10.1244
ANO8	1.59407
ANO9	11.3485
ANP32A	53.3562
ANP32A-IT1	0.0618252
ANP32AP1	0.0473318
ANP32B	61.165
ANP32C	0
ANP32D	0
ANP32E	11.9744
ANPEP	17.2588
ANTXR1	6.92666
ANTXR2	29.2417
ANTXRL	0
ANXA1	20.2564
ANXA10	0.133212
ANXA11	77.9341
ANXA13	17.933
ANXA2	465.167
ANXA2P1	0.171718
ANXA2P2	1.41258
ANXA2P3	0
ANXA2R	1.37315
ANXA3	21.0529
ANXA4	86.7033
ANXA5	71.1701
ANXA6	17.0755
ANXA7	74.4564
ANXA8	2.73e-06
ANXA8L1	0.00813691
ANXA8L2	0.00719142
ANXA9	0.82416
AOAH	5.22287
AOAH-IT1	0
AOC2	0.0643686
AOC3	11.5454
AOC4	0.0347896
AOX1	0.74019
AOX2P	0.00757966
AP1AR	20.1128
AP1B1	20.7801
AP1B1P1	0
AP1G1	18.5465
AP1G2	16.1404
AP1M1	6.24288
AP1M2	49.7052
AP1S1	63.7973
AP1S2	7.98521
AP1S3	2.92925
AP2A1	14.889
AP2A2	13.6892
AP2B1	41.8101
AP2M1	108.062
AP2S1	47.5931
AP3B1	18.4968
AP3B2	0.156465
AP3D1	17.6016
AP3M1	14.0148
AP3M2	2.69309
AP3S1	44.8938
AP3S2	6.78865
AP4B1	4.61266
AP4E1	2.28618
AP4M1	5.71121
AP4S1	1.97468
AP5B1	4.91621
AP5M1	30.3113
AP5S1	5.98985
AP5Z1	4.9508
APAF1	10.3592
APBA1	2.03235
APBA2	0.673544
APBA3	4.21614
APBB1	3.02935
APBB1IP	2.65395
APBB2	2.76079
APBB3	3.85962
APC	4.29363
APC2	0.0533309
APCDD1	6.93115
APCDD1L	0.167297
APCS	0.506458
APEH	38.6101
APEX1	62.8563
APEX2	10.2531
APH1A	114.711
APH1B	2.41625
API5	35.8887
APIP	33.4046
APITD1	4.74717
APITD1-CORT	0.31732
APLF	0.517746
APLN	0.155008
APLNR	5.53362
APLP1	0.585048
APLP2	186.548
APOA1	3.54501
APOA1BP	45.7812
APOA2	4.96161
APOA4	0
APOA5	0.09303
APOB	0.162358
APOBEC1	0.156092
APOBEC2	0.0341418
APOBEC3A	0.154724
APOBEC3B	3.38417
APOBEC3C	21.9925
APOBEC3D	1.96827
APOBEC3F	2.38938
APOBEC3G	3.40647
APOBEC3H	0.24961
APOBEC4	0.0487836
APOBR	52.4015
APOC1	71.1107
APOC1P1	0.0623209
APOC2	4.91804
APOC3	2.1484
APOC4	0
APOC4-APOC2	0
APOD	15.0965
APOE	96.0867
APOF	0.115586
APOH	2.24673
APOL1	14.7523
APOL2	9.49317
APOL3	6.61405
APOL4	0.920502
APOL5	0
APOL6	13.0072
APOLD1	0.924862
APOM	1.82062
APOO	9.45008
APOOL	7.61019
APOPT1	14.6147
APP	447.371
APPBP2	8.32749
APPL1	15.0212
APPL2	41.8553
APRT	65.6617
APTX	10.5292
AQP1	46.8018
AQP10	0.0157185
AQP11	1.9338
AQP12A	0
AQP12B	0
AQP2	0
AQP3	12.1609
AQP4	0.00896053
AQP5	0.0140548
AQP6	0.0193467
AQP7	3.27267
AQP7P1	0.414543
AQP7P3	0.287847
AQP8	110.803
AQP9	0.192308
AQPEP	0.00765829
AQR	8.38473
AR	0.306645
ARAF	30.309
ARAP1	18.2276
ARAP2	2.80312
ARAP3	2.10017
ARC	0.0410973
ARCN1	50.4836
AREG	5.89235
ARF1	246.073
ARF3	87.1061
ARF4	231.399
ARF5	82.249
ARF6	64.4663
ARFGAP1	16.3625
ARFGAP2	26.6299
ARFGAP3	20.7524
ARFGEF1	16.4625
ARFGEF2	14.537
ARFIP1	32.4624
ARFIP2	12.5917
ARFRP1	13.6308
ARG1	0.151848
ARG2	5.4738
ARGFX	0
ARGFXP2	0.0310675
ARGLU1	28.5919
ARHGAP1	22.2092
ARHGAP10	1.82436
ARHGAP11A	3.6494
ARHGAP11B	0.906165
ARHGAP12	14.3977
ARHGAP15	5.29209
ARHGAP17	12.2725
ARHGAP18	12.4075
ARHGAP19	2.82676
ARHGAP19-SLIT1	0
ARHGAP20	0.543419
ARHGAP21	11.6084
ARHGAP22	0.52524
ARHGAP23	1.36207
ARHGAP24	1.6237
ARHGAP25	2.61049
ARHGAP26	8.04362
ARHGAP26-AS1	0
ARHGAP27	30.3488
ARHGAP28	0.94481
ARHGAP29	1.07249
ARHGAP30	5.76081
ARHGAP31	2.44678
ARHGAP32	10.7608
ARHGAP33	0.863081
ARHGAP35	11.07
ARHGAP36	0.0684756
ARHGAP39	1.95262
ARHGAP4	4.70772
ARHGAP40	0
ARHGAP42	4.46979
ARHGAP44	21.4284
ARHGAP5	12.8941
ARHGAP5-AS1	2.8516
ARHGAP6	1.02759
ARHGAP8	11.0999
ARHGAP9	3.25719
ARHGDIA	111.91
ARHGDIB	47.607
ARHGDIG	0.20343
ARHGEF1	15.7076
ARHGEF10	1.48975
ARHGEF10L	25.3432
ARHGEF11	8.08015
ARHGEF12	22.7217
ARHGEF15	0.859738
ARHGEF16	18.5315
ARHGEF17	2.62341
ARHGEF18	11.9758
ARHGEF19	1.3612
ARHGEF2	11.5242
ARHGEF25	3.863
ARHGEF26	0.688771
ARHGEF26-AS1	0.110672
ARHGEF3	6.30179
ARHGEF3-AS1	0
ARHGEF33	0.0351937
ARHGEF35	24.9195
ARHGEF37	3.14997
ARHGEF38	4.00994
ARHGEF38-IT1	0
ARHGEF4	0.148468
ARHGEF40	10.6521
ARHGEF5	19.8899
ARHGEF6	3.84563
ARHGEF7	10.3363
ARHGEF9	5.75174
ARID1A	11.7233
ARID1B	7.11633
ARID2	5.29938
ARID3A	1.81736
ARID3B	3.47409
ARID3C	0
ARID4A	6.45512
ARID4B	7.64865
ARID5A	3.31331
ARID5B	4.70305
ARIH1	13.0952
ARIH2	10.4632
ARL1	43.0315
ARL10	0.295497
ARL11	0.937442
ARL13A	0.0252388
ARL13B	1.73925
ARL14	13.206
ARL15	7.22431
ARL16	10.725
ARL17A	2.49976
ARL17B	5.1769
ARL2	34.1744
ARL2-SNX15	0.245014
ARL2BP	24.269
ARL3	3.44147
ARL4A	15.2186
ARL4C	3.51463
ARL4D	2.18751
ARL5A	16.9355
ARL5B	5.87119
ARL5C	0.0299185
ARL6	1.24257
ARL6IP1	138.371
ARL6IP4	39.1142
ARL6IP5	61.1138
ARL6IP6	8.25393
ARL8A	12.5163
ARL8B	31.9751
ARL9	0.123585
ARMC1	11.7929
ARMC10	13.0545
ARMC12	0.0505559
ARMC2	0.263733
ARMC3	0
ARMC4	0.0442804
ARMC5	2.30552
ARMC6	6.3104
ARMC7	7.58908
ARMC8	8.29894
ARMC9	2.70473
ARMCX1	3.1473
ARMCX2	2.5444
ARMCX3	21.5597
ARMCX4	1.66178
ARMCX5	5.87037
ARMCX5-GPRASP2	0.723731
ARMCX6	15.3198
ARMS2	0
ARNT	12.6243
ARNT2	0.734244
ARNTL	2.30781
ARNTL2	1.12047
ARPC1A	57.5253
ARPC1B	61.3812
ARPC2	181.611
ARPC3	267.262
ARPC4	110.262
ARPC4-TTLL3	0.562683
ARPC5	145.991
ARPC5L	27.9583
ARPP19	22.0094
ARPP21	0.0183726
ARR3	0.0248353
ARRB1	10.3352
ARRB2	11.488
ARRDC1	29.7934
ARRDC2	7.27379
ARRDC3	17.2288
ARRDC4	15.5078
ARRDC5	0.0683906
ARSA	9.18424
ARSB	4.41347
ARSD	23.2415
ARSE	10.5443
ARSF	0.0156221
ARSG	0.673704
ARSH	0.0392717
ARSI	0.797068
ARSJ	4.57534
ARSK	1.63784
ART1	0.198661
ART3	0.340922
ART4	0.113067
ART5	0.0695481
ARTN	0.246727
ARV1	23.4559
ARVCF	1.53794
ARX	0.856376
AS3MT	0.426902
ASAH1	116.216
ASAH2	0.990742
ASAH2B	2.11448
ASAP1	2.44683
ASAP1-IT1	0
ASAP2	14.4435
ASAP3	6.91262
ASB1	2.47156
ASB10	0
ASB11	0.0460337
ASB12	0.413906
ASB13	14.0986
ASB14	0.340444
ASB15	0
ASB16	0.221442
ASB17	0
ASB18	0
ASB2	3.15876
ASB3	3.96153
ASB4	0.0431423
ASB5	0.12317
ASB6	4.36977
ASB7	5.75654
ASB8	13.5161
ASB9	1.10412
ASB9P1	0.000766044
ASCC1	4.2663
ASCC2	16.0849
ASCC3	5.43477
ASCL1	0.11153
ASCL2	4.92523
ASCL3	0
ASCL4	0.0281252
ASF1A	10.6131
ASF1B	5.81727
ASGR1	0.292958
ASGR2	0.224714
ASH1L	9.44711
ASH2L	17.1358
ASIC1	0.538018
ASIC2	0.302488
ASIC3	0.160512
ASIC4	0.0156431
ASIC5	0
ASIP	0.0802634
ASL	44.6454
ASMT	0.02779
ASMTL	8.66742
ASMTL-AS1	1.37127
ASNA1	40.2963
ASNS	6.47275
ASNSD1	11.3454
ASPA	1.91329
ASPDH	0
ASPG	11.573
ASPH	52.7447
ASPHD1	0.771326
ASPHD2	2.4897
ASPM	0.847717
ASPN	3.02835
ASPRV1	0.371263
ASPSCR1	8.90033
ASRGL1	9.36328
ASS1	146.294
ASTE1	4.54693
ASTL	0.244535
ASTN1	0.0795245
ASTN2	1.78333
ASUN	4.5031
ASXL1	4.90427
ASXL2	5.8134
ASXL3	0.20184
ASZ1	0
ATAD1	20.4359
ATAD2	2.64488
ATAD2B	2.71408
ATAD3A	6.68405
ATAD3B	3.62545
ATAD3C	0.0523628
ATAD5	0.544864
ATAT1	2.39365
ATCAY	0.0956076
ATE1	14.4834
ATF1	10.3297
ATF2	11.8436
ATF3	7.38706
ATF4	206.937
ATF5	12.2832
ATF6	9.82536
ATF6B	44.4002
ATF7	12.2781
ATF7IP	6.26302
ATF7IP2	0.973258
ATG10	2.56292
ATG12	8.34304
ATG13	10.6486
ATG14	4.25957
ATG16L1	10.5239
ATG16L2	3.99122
ATG2A	4.76377
ATG2B	3.06672
ATG3	33.0046
ATG4A	11.3885
ATG4B	19.3609
ATG4C	5.06534
ATG4D	13.1829
ATG5	22.5925
ATG7	3.91276
ATG9A	15.942
ATG9B	0.0586019
ATHL1	3.89323
ATIC	19.1476
ATL1	3.48426
ATL2	23.6579
ATL3	9.951
ATM	3.92619
ATMIN	10.2581
ATN1	18.1968
ATOH1	23.3968
ATOH7	0
ATOH8	0.905063
ATOX1	47.9846
ATP10A	0.456436
ATP10B	46.6164
ATP10D	2.67109
ATP11A	1.54083
ATP11B	24.7544
ATP11C	3.75757
ATP12A	1.39193
ATP13A1	11.0731
ATP13A2	11.9881
ATP13A3	22.5394
ATP13A4	3.56638
ATP13A5	0.0275452
ATP1A1	451.253
ATP1A1OS	3.52509
ATP1A2	1.82653
