genes	AMC_9.1_FPKM
ACSL5	7.57607
ACSL6	0.424408
ACSM1	0.401702
ACSM2A	0.0347053
ACSM2B	0.0350453
ACSM3	0.53745
ACSM4	0
ACSM5	0.945498
ACSS1	9.06388
ACSS2	9.16117
ACSS3	3.25793
ACTA1	1.38046
ACTA2	1136.04
ACTB	3401.84
ACTBL2	0
ACTC1	0.54119
ACTG1	803.408
ACTG1P4	0.168888
ACTG2	2847.67
ACTL10	0.301256
ACTL6A	18.0598
ACTL6B	0.156641
ACTL7A	0
ACTL7B	0
ACTL8	0
ACTL9	0
ACTN1	226.754
ACTN2	0.0419721
ACTN3	0.114701
ACTN4	122.887
ACTR10	18.0821
ACTR1A	38.8119
ACTR1B	26.2133
ACTR2	79.7861
ACTR3	65.1113
ACTR3B	1.3137
ACTR3BP2	0
ACTR3BP5	0
ACTR3C	0.453012
ACTR5	2.31757
ACTR6	7.85763
ACTR8	4.27906
ACTRT1	0
ACTRT2	0
ACTRT3	0.569427
ACVR1	14.7883
ACVR1B	7.00372
ACVR1C	0.170587
ACVR2A	3.84823
ACVR2B	0.752241
ACVRL1	18.8732
ACY1	3.98928
ACY3	0.191804
ACYP1	6.64622
ACYP2	4.78677
ADA	8.10552
ADAD1	0
ADAD2	0.327894
ADAL	1.52432
ADAM1	0.609083
ADAM10	18.3765
ADAM11	0.528731
ADAM12	10.4386
ADAM15	51.1776
ADAM17	7.25578
ADAM18	0
ADAM19	9.63293
ADAM2	0
ADAM20	0.0507598
ADAM20P1	0.0938928
ADAM21	0.0475101
ADAM21P1	0.0047125
ADAM22	0.744989
ADAM23	2.80614
ADAM28	3.71243
ADAM29	0
ADAM30	0
ADAM32	0.167935
ADAM33	23.4819
ADAM3A	0
ADAM5P	0
ADAM6	0
ADAM7	0
ADAM8	6.01471
ADAM9	39.509
ADAMDEC1	0.752655
ADAMTS1	65.9135
ADAMTS10	7.85849
ADAMTS12	2.19247
ADAMTS13	0.670292
ADAMTS14	3.8834
ADAMTS15	4.10967
ADAMTS16	20.3354
ADAMTS17	0.270026
ADAMTS18	1.176
ADAMTS19	0.105907
ADAMTS2	17.3691
ADAMTS20	0
ADAMTS3	0.690956
ADAMTS4	16.089
ADAMTS5	2.74087
ADAMTS6	1.18578
ADAMTS7	4.85934
ADAMTS8	13.7911
ADAMTS9	9.26926
ADAMTS9-AS2	2.34087
ADAMTSL1	2.49019
ADAMTSL2	1.75417
ADAMTSL3	4.08837
ADAMTSL4	9.65604
ADAMTSL5	0.659128
ADAP1	4.64709
ADAP2	6.54492
ADAR	30.5374
ADARB1	8.40022
ADARB2	0.0994742
ADARB2-AS1	0
ADAT1	2.74404
ADAT2	0.731855
ADAT3	1.61002
ADC	2.13439
ADCK1	2.72758
ADCK2	7.86521
ADCK3	18.7111
ADCK4	9.78048
ADCK5	4.71854
ADCY1	0.49553
ADCY10	0
ADCY2	0.963387
ADCY3	17.7912
ADCY4	13.7467
ADCY5	11.135
ADCY6	11.4811
ADCY7	5.72418
ADCY8	0
ADCY9	6.31363
ADCYAP1	5.26957
ADCYAP1R1	2.72002
ADD1	67.1892
ADD2	1.84676
ADD3	16.0926
ADGB	0
ADH1A	0.786247
ADH1B	77.7454
ADH1C	3.58586
ADH4	0.641616
ADH5	65.6192
ADH6	0.0980856
ADH7	0
ADHFE1	3.00746
ADI1	40.6414
ADIG	0
ADIPOQ	13.533
ADIPOQ-AS1	0.0515321
ADIPOR1	30.9552
ADIPOR2	15.2542
ADK	5.41193
ADM	16.2744
ADM2	0.180588
ADNP	12.8011
ADNP2	3.91643
ADO	7.53962
ADORA1	1.32793
ADORA2A	2.48552
ADORA2B	1.1072
ADORA3	2.95836
ADPGK	12.4309
ADPRH	6.68367
ADPRHL1	0.597639
ADPRHL2	12.5682
ADRA1A	0.449747
ADRA1B	0.913258
ADRA1D	0.779849
ADRA2A	7.43272
ADRA2B	1.46636
ADRA2C	4.50918
ADRB1	1.0087
ADRB2	5.42404
ADRB3	0.821689
ADRBK1	30.4916
ADRBK2	2.29028
ADRM1	40.0271
ADSL	17.4307
ADSS	13.974
ADSSL1	1.71514
ADTRP	0.739379
AEBP1	159.498
AEBP2	5.91658
AEN	5.95347
AES	219.434
AFAP1	13.6726
AFAP1-AS1	0.190841
AFAP1L1	7.50555
AFAP1L2	4.39126
AFF1	10.4948
AFF2	0.029062
AFF3	0.50513
AFF4	9.89338
AFG3L1P	3.17963
AFG3L2	14.8271
AFM	0.0208545
AFMID	5.99129
AFP	0.0192063
AFTPH	7.96545
AGA	8.99014
AGAP1	4.91516
AGAP11	1.21171
AGAP2	2.66591
AGAP3	21.9162
AGAP4	1.81081
AGAP5	1.35451
AGAP6	3.94566
AGAP7	0.475298
AGAP8	0.885541
AGAP9	0.957103
AGBL1	0.0227309
AGBL2	0.0450355
AGBL3	0.0542401
AGBL4	0.0293233
AGBL5	10.279
AGER	3.1881
AGFG1	5.69963
AGFG2	5.07865
AGGF1	5.67874
AGK	5.14019
AGL	4.81246
AGMAT	0.30224
AGMO	0.274934
AGPAT1	36.4657
AGPAT2	20.4375
AGPAT3	11.1531
AGPAT4	2.22464
AGPAT4-IT1	0.18608
AGPAT5	2.74776
AGPAT6	11.6286
AGPAT9	1.04211
AGPHD1	0.804088
AGPS	7.60112
AGR2	3.40172
AGR3	0.461493
AGRN	28.5267
AGRP	0
AGSK1	0.450571
AGT	5.5145
AGTPBP1	2.91297
AGTR1	9.18432
AGTR2	0.064351
AGTRAP	18.366
AGXT	0
AGXT2	0
AGXT2L1	0.074669
AGXT2L2	12.2645
AHCTF1	5.09392
AHCY	26.8482
AHCYL1	34.2298
AHCYL2	4.3618
AHDC1	8.99766
AHI1	2.75681
AHNAK	66.1872
AHNAK2	10.2915
AHR	15.5089
AHRR	0.211809
AHSA1	38.4762
AHSA2	13.9706
AHSG	0.0846049
AHSP	0
AICDA	0
AIDA	33.3662
AIF1	52.2556
AIF1L	6.2609
AIFM1	10.9628
AIFM2	5.3057
AIFM3	0.592899
AIG1	15.8293
AIM1	3.23577
AIM1L	0.0594059
AIM2	0.335278
AIMP1	10.0176
AIMP2	7.08718
AIP	34.9153
AIPL1	0
AIRE	0.0946047
AIRN	0.0105331
AJAP1	0.474166
AJUBA	3.48504
AK1	16.6238
AK2	22.9265
AK3	15.6349
AK4	8.93027
AK5	1.13909
AK7	0.272286
AK8	0.343393
AKAP1	32.7684
AKAP10	6.78531
AKAP11	6.78981
AKAP12	23.9352
AKAP13	14.4745
AKAP14	0
AKAP17A	16.751
AKAP2	25.1098
AKAP3	0.175792
AKAP4	0
AKAP5	0.50357
AKAP6	3.48886
AKAP7	1.88782
AKAP8	8.87253
AKAP8L	15.1279
AKAP9	2.50501
AKD1	1.25091
AKIP1	14.1441
AKIRIN1	19.3294
AKIRIN2	17.3746
AKIRIN2-AS1	1.28397
AKNA	6.6702
AKNAD1	0.0213598
AKR1A1	38.3921
AKR1B1	26.3029
AKR1B10	0.0465297
AKR1B15	0
AKR1C1	7.7111
AKR1C2	3.48802
AKR1C3	14.4059
AKR1C4	0.0319469
AKR1CL1	0.0198633
AKR1D1	0
AKR1E2	0.966873
AKR7A2	9.62257
AKR7A2P1	0.0362222
AKR7A3	0.562233
AKR7L	0.0427494
AKT1	61.993
AKT1S1	21.8934
AKT2	23.1322
AKT3	15.9791
AKTIP	13.5375
ALAD	15.5793
ALAS1	13.2061
ALAS2	0
ALB	3.17506
ALCAM	8.78348
ALDH16A1	12.1192
ALDH18A1	13.9672
ALDH1A1	58.908
ALDH1A2	4.10041
ALDH1A3	32.6177
ALDH1B1	91.937
ALDH1L1	1.10434
ALDH1L1-AS1	0
ALDH1L1-AS2	0.0813616
ALDH1L2	2.23483
ALDH2	53.2081
ALDH3A1	0.321274
ALDH3A2	17.7668
ALDH3B1	9.48867
ALDH3B2	0
ALDH4A1	4.09691
ALDH5A1	1.55897
ALDH6A1	5.96233
ALDH7A1	7.25593
ALDH8A1	0.299465
ALDH9A1	23.7771
ALDOA	301.586
ALDOB	0.372636
ALDOC	7.1439
ALG1	2.95887
ALG10	0.656506
ALG10B	0.982367
ALG11	4.07173
ALG12	10.3599
ALG13	5.45522
ALG14	6.58578
ALG1L	0.329561
ALG1L2	0.0483774
ALG2	10.0759
ALG3	12.2423
ALG5	15.5073
ALG6	2.00307
ALG8	8.45546
ALG9	2.43982
ALK	0.296416
ALKBH1	2.24481
ALKBH2	5.1157
ALKBH3	5.92826
ALKBH4	2.77743
ALKBH5	34.6794
ALKBH6	8.18563
ALKBH7	21.1819
ALKBH8	2.01713
ALLC	0
ALMS1	1.08057
ALMS1P	0.0615315
ALOX12	0.230608
ALOX12B	0.0379506
ALOX12P2	0.0747077
ALOX15	2.76797
ALOX15B	0.0938362
ALOX15P1	0.0968669
ALOX5	10.6377
ALOX5AP	25.1611
ALOXE3	0.0271786
ALPI	0.0325837
ALPK1	3.77442
ALPK2	0.947806
ALPK3	3.36039
ALPL	2.4062
ALPP	0
ALPPL2	0
ALS2	4.44258
ALS2CL	4.41924
ALS2CR11	0.0144781
ALS2CR12	0.10973
ALS2CR8	1.47579
ALX1	0
ALX3	1.29248
ALX4	0.0231602
ALYREF	17.8934
AMACR	2.14264
AMBN	0
AMBP	0.530024
AMBRA1	5.31901
AMD1	12.8099
AMDHD1	0.240099
AMDHD2	12.2265
AMELX	0
AMELY	0
AMFR	19.4707
AMH	0.198582
AMHR2	0.0291783
AMICA1	10.0199
AMIGO1	2.76926
AMIGO2	14.5275
AMIGO3	0.776899
AMMECR1	1.68095
AMMECR1L	6.67512
AMN	0.118208
AMN1	2.22801
AMOT	1.64041
AMOTL1	16.6063
AMOTL2	20.2267
AMPD1	0.1337
AMPD2	10.3779
AMPD3	3.37251
AMPH	2.11427
AMT	8.29757
AMTN	0.0492993
AMY1A	0.0333708
AMY1B	0.000148033
AMY1C	4.54e-06
AMY2A	0.0213607
AMY2B	4.6042
AMZ1	0
AMZ2	17.2775
AMZ2P1	1.95821
ANAPC1	3.9942
ANAPC10	4.96296
ANAPC11	38.7379
ANAPC13	33.1787
ANAPC15	9.39643
ANAPC16	22.8234
ANAPC2	11.0304
ANAPC4	6.73526
ANAPC5	25.1633
ANAPC7	9.5671
ANG	9.15921
ANGEL1	6.3965
ANGEL2	3.70583
ANGPT1	3.81599
ANGPT2	6.34868
ANGPT4	0.0596502
ANGPTL1	18.1726
ANGPTL2	86.7511
ANGPTL3	0
ANGPTL4	14.5188
ANGPTL5	0
ANGPTL6	4.88679
ANGPTL7	4.35999
ANHX	0
ANK1	0.421819
ANK2	7.2773
ANK3	3.25548
ANKAR	0.23404
ANKDD1A	2.31854
ANKFN1	0
ANKFY1	7.3298
ANKH	6.55852
ANKHD1	8.66912
ANKHD1-EIF4EBP3	2.81174
ANKIB1	6.91485
ANKK1	0.0159239
ANKLE1	0.0642343
ANKLE2	8.76907
ANKMY1	1.54041
ANKMY2	5.70826
ANKRA2	5.68404
ANKRD1	0.156432
ANKRD10	26.9506
ANKRD11	8.91713
ANKRD12	3.78954
ANKRD13A	13.4936
ANKRD13B	3.20211
ANKRD13C	4.99945
ANKRD13D	12.9835
ANKRD16	1.85748
ANKRD17	9.84821
ANKRD18A	0.0537201
ANKRD18B	0
ANKRD18DP	0
ANKRD19P	0.128692
ANKRD2	0.0801605
ANKRD20A1	0.0227394
ANKRD20A11P	0
ANKRD20A12P	0.92765
ANKRD20A2	0.0141574
ANKRD20A3	1.32e-06
ANKRD20A4	0.0250799
ANKRD20A5P	0.0189108
ANKRD20A8P	0.00822174
ANKRD20A9P	0.0477082
ANKRD22	0.0949136
ANKRD23	0.76097
ANKRD24	0.291718
ANKRD26	0.871176
ANKRD26P1	0.00569542
ANKRD26P3	0
ANKRD27	6.37953
ANKRD28	5.25158
ANKRD29	3.20194
ANKRD30A	0.013229
ANKRD30B	0
ANKRD30BL	0.0368497
ANKRD30BP2	0
ANKRD31	0.039058
ANKRD32	0.736798
ANKRD33	0
ANKRD33B	0.653408
ANKRD34A	0.738393
ANKRD34B	0.0120554
ANKRD34C	0.024049
ANKRD35	1.95584
ANKRD36	0.800738
ANKRD36B	0.554053
ANKRD36BP1	0.700375
ANKRD36BP2	0.340556
ANKRD37	6.80222
ANKRD39	6.38203
ANKRD40	17.9843
ANKRD42	1.57207
ANKRD44	3.79126
ANKRD45	0.253668
ANKRD46	4.32921
ANKRD49	4.39594
ANKRD5	0.76658
ANKRD50	7.78496
ANKRD52	7.93957
ANKRD53	0.554067
ANKRD54	6.09316
ANKRD55	0.122707
ANKRD6	1.92555
ANKRD62P1-PARP4P3	0
ANKRD63	0.0601645
ANKRD65	3.48055
ANKRD7	0.0351183
ANKRD9	11.6247
ANKS1A	10.8025
ANKS1B	1.24409
ANKS3	4.47457
ANKS4B	0.0926886
ANKS6	3.21426
ANKUB1	0.0186069
ANKZF1	6.56148
ANLN	1.80616
ANO1	6.67189
ANO10	11.1785
ANO2	0.392229
ANO3	0.062024
ANO4	0.121494
ANO5	1.07897
ANO6	22.9339
ANO7	0.149238
ANO8	3.35532
ANO9	1.36261
ANP32A	30.4763
ANP32A-IT1	0.0139478
ANP32AP1	0
ANP32B	52.7123
ANP32C	0
ANP32D	0
ANP32E	15.744
ANPEP	5.3555
ANTXR1	47.7416
ANTXR2	61.0651
ANTXRL	0
ANXA1	134.804
ANXA10	0
ANXA11	51.2175
ANXA13	0.416319
ANXA2	283.536
ANXA2P1	0
ANXA2P2	0.628408
ANXA2P3	0
ANXA2R	3.57431
ANXA3	4.82935
ANXA4	30.7937
ANXA5	164.929
ANXA6	115.726
ANXA7	41.0987
ANXA8	0.425172
ANXA8L1	0
ANXA8L2	0.990043
ANXA9	0.351829
AOAH	7.13324
AOAH-IT1	0
AOC2	0.475988
AOC3	122.974
AOC4	0.490585
AOX1	6.09731
AOX2P	0
AP1AR	6.49006
AP1B1	20.4786
AP1B1P1	0
AP1G1	8.28114
AP1G2	7.23951
AP1M1	20.394
AP1M2	0.264643
AP1S1	19.2752
AP1S2	34.1376
AP1S3	0.263303
AP2A1	26.6708
AP2A2	17.6762
AP2B1	23.8686
AP2M1	157.025
AP2S1	49.1118
AP3B1	9.09809
AP3B2	0.770203
AP3D1	18.2686
AP3M1	8.88004
AP3M2	4.46514
AP3S1	34.5156
AP3S2	4.90422
AP4B1	3.50547
AP4E1	2.20994
AP4M1	7.17611
AP4S1	2.39191
AP5B1	4.01491
AP5M1	7.85834
AP5S1	4.34488
AP5Z1	6.86734
APAF1	2.89394
APBA1	1.31821
APBA2	1.05083
APBA3	6.69844
APBB1	19.5913
APBB1IP	5.94647
APBB2	6.13826
APBB3	10.0264
APC	3.14875
APC2	0.335083
APCDD1	5.11451
APCDD1L	0.270887
APCS	0.358673
APEH	19.0443
APEX1	60.1481
APEX2	6.69942
APH1A	62.3687
APH1B	3.74777
API5	21.4187
APIP	14.2916
APITD1	3.9027
APITD1-CORT	0.221837
APLF	0.876939
APLN	3.6612
APLNR	53.6164
APLP1	2.68409
APLP2	139.283
APOA1	1.90999
APOA1BP	34.3351
APOA2	2.34869
APOA4	0
APOA5	0
APOB	0.13201
APOBEC1	0
APOBEC2	0.294528
APOBEC3A	1.48838
APOBEC3B	1.4541
APOBEC3C	24.3955
APOBEC3D	2.1531
APOBEC3F	2.00697
APOBEC3G	5.03603
APOBEC3H	0.298156
APOBEC4	0
APOBR	2.5972
APOC1	25.0007
APOC1P1	0
APOC2	1.76761
APOC3	0.744844
APOC4	0
APOC4-APOC2	0
APOD	9.11338
APOE	189.261
APOF	0.02432
APOH	0.441774
APOL1	40.0744
APOL2	14.2623
APOL3	18.8085
APOL4	2.47732
APOL5	0
APOL6	6.08031
APOLD1	15.5005
APOM	1.74348
APOO	3.37717
APOOL	2.52374
APOPT1	10.7267
APP	253.691
APPBP2	7.08426
APPL1	8.46953
APPL2	7.21758
APRT	29.6551
APTX	6.64743
AQP1	201.032
AQP10	0
AQP11	0.413545
AQP12A	0.0221571
AQP12B	0.351005
AQP2	0.0107395
AQP3	5.94071
AQP4	0.0190833
AQP5	0.0965489
AQP6	0.0498529
AQP7	4.59957
AQP7P1	1.82559
AQP7P3	1.84248
AQP8	0.549694
AQP9	1.79038
AQPEP	0.168061
AQR	4.51858
AR	1.15525
ARAF	22.6485
ARAP1	29.7506
ARAP2	1.42243
ARAP3	8.00468
ARC	0.2324
ARCN1	31.359
AREG	2.44494
ARF1	161.141
ARF3	63.1314
ARF4	100.381
ARF5	60.4162
ARF6	26.0039
ARFGAP1	22.4553
ARFGAP2	23.2989
ARFGAP3	14.4871
ARFGEF1	5.53096
ARFGEF2	4.84639
ARFIP1	10.2642
ARFIP2	5.56459
ARFRP1	14.1177
ARG1	0.0513571
ARG2	7.50756
ARGFX	0
ARGFXP2	0.0743883
ARGLU1	37.8368
ARHGAP1	41.4097
ARHGAP10	9.44665
ARHGAP11A	1.7839
ARHGAP11B	0.805481
ARHGAP12	5.85611
ARHGAP15	7.20458
ARHGAP17	12.8654
ARHGAP18	8.60723
ARHGAP19	2.43726
ARHGAP19-SLIT1	0
ARHGAP20	0.883723
ARHGAP21	9.01002
ARHGAP22	2.16892
ARHGAP23	18.5618
ARHGAP24	5.24329
ARHGAP25	4.83733
ARHGAP26	2.66005
ARHGAP26-AS1	0
ARHGAP27	11.2223
ARHGAP28	1.28046
ARHGAP29	8.01372
ARHGAP30	10.501
ARHGAP31	6.62979
ARHGAP32	1.58769
ARHGAP33	2.75423
ARHGAP35	11.1674
ARHGAP36	0.0579754
ARHGAP39	1.8669
ARHGAP4	13.7692
ARHGAP40	0
ARHGAP42	1.89123
ARHGAP44	2.55077
ARHGAP5	7.4204
ARHGAP5-AS1	2.35394
ARHGAP6	5.41075
ARHGAP8	0.131785
ARHGAP9	8.9812
ARHGDIA	116.935
ARHGDIB	114.442
ARHGDIG	1.40271
ARHGEF1	23.1028
ARHGEF10	6.89805
ARHGEF10L	12.7613
ARHGEF11	8.78237
ARHGEF12	15.9837
ARHGEF15	11.9409
ARHGEF16	0.471345
ARHGEF17	24.0484
ARHGEF18	11.8141
ARHGEF19	1.60958
ARHGEF2	19.6649
ARHGEF25	47.5488
ARHGEF26	5.2757
ARHGEF26-AS1	0.173164
ARHGEF3	12.7634
ARHGEF3-AS1	0
ARHGEF33	0.0993088
ARHGEF35	2.60798
ARHGEF37	5.03392
ARHGEF38	0.0147383
ARHGEF38-IT1	0
ARHGEF4	1.91896
ARHGEF40	10.2815
ARHGEF5	1.97328
ARHGEF6	9.08142
ARHGEF7	10.0569
ARHGEF9	5.18094
ARID1A	12.6696
ARID1B	8.16112
ARID2	2.65411
ARID3A	2.05992
ARID3B	1.48581
ARID3C	0
ARID4A	4.33163
ARID4B	6.58564
ARID5A	18.8668
ARID5B	15.9966
ARIH1	12.639
ARIH2	14.6641
ARL1	21.1324
ARL10	1.76914
ARL11	0.706188
ARL13A	0
ARL13B	2.44686
ARL14	0.0951762
ARL15	8.00911
ARL16	13.0708
ARL17A	0.839558
ARL17B	2.36493
ARL2	60.3806
ARL2-SNX15	0
ARL2BP	29.0851
ARL3	5.69184
ARL4A	8.07012
ARL4C	18.9103
ARL4D	15.9205
ARL5A	12.4829
ARL5B	3.69234
ARL5C	0.0506286
ARL6	1.73425
ARL6IP1	54.9278
ARL6IP4	44.4854
ARL6IP5	70.3714
ARL6IP6	6.21839
ARL8A	25.1089
ARL8B	26.906
ARL9	0.548924
ARMC1	9.30553
ARMC10	11.9181
ARMC12	0.0388383
ARMC2	0.4848
ARMC3	0
ARMC4	0.896731
ARMC5	4.58552
ARMC6	6.17267
ARMC7	3.5777
ARMC8	7.16067
ARMC9	8.32141
ARMCX1	15.0167
ARMCX2	12.8356
ARMCX3	25.8477
ARMCX4	3.3199
ARMCX5	3.41855
ARMCX5-GPRASP2	0.62351
ARMCX6	21.0595
ARMS2	0.0662803
ARNT	15.0969
ARNT2	2.2145
ARNTL	3.27907
ARNTL2	2.92174
ARPC1A	31.8951
ARPC1B	104.644
ARPC2	132.515
ARPC3	116.751
ARPC4	75.4214
ARPC4-TTLL3	1.5973
ARPC5	84.0743
ARPC5L	18.4742
ARPP19	21.8981
ARPP21	0.146442
ARR3	0
ARRB1	11.1177
ARRB2	31.8483
ARRDC1	12.4001
ARRDC2	11.6376
ARRDC3	22.5135
ARRDC4	14.3878
ARRDC5	0.100496
ARSA	8.30716
ARSB	6.25803
ARSD	4.23159
ARSE	0.594876
ARSF	0.0492438
ARSG	1.18385
ARSH	0
ARSI	3.28231
ARSJ	2.93055
ARSK	1.97624
ART1	0
ART3	0.0288888
ART4	0.491293
ART5	0.209843
ARTN	0.275484
ARV1	6.43536
ARVCF	4.45486
ARX	0
AS3MT	1.53439
ASAH1	86.3852
ASAH2	0.26861
ASAH2B	0.848892
ASAP1	10.2297
ASAP1-IT1	0
ASAP2	9.02104
ASAP3	9.60595
ASB1	5.15141
ASB10	0
ASB11	0
ASB12	0.169734
ASB13	7.39942
ASB14	0.239731
ASB15	0
ASB16	0.531442
ASB17	0
ASB18	0
ASB2	24.6215
ASB3	4.53594
ASB4	0.0234314
ASB5	3.73581
ASB6	5.60225
ASB7	3.58094
ASB8	12.142
ASB9	1.52584
ASB9P1	0
ASCC1	6.77388
ASCC2	12.1669
ASCC3	3.80134
ASCL1	0.0199827
ASCL2	0.890521
ASCL3	0
ASCL4	0
ASF1A	5.23815
ASF1B	1.81962
ASGR1	1.09883
ASGR2	0.986281
ASH1L	7.14326
ASH2L	12.6676
ASIC1	2.34411
ASIC2	0.0809336
ASIC3	0.718029
ASIC4	0.0972858
ASIC5	0
ASIP	0.114418
ASL	9.96659
ASMT	0
ASMTL	12.3438
ASMTL-AS1	1.65855
ASNA1	29.4955
ASNS	5.87361
ASNSD1	11.2223
ASPA	1.68884
ASPDH	0
ASPG	0.0970009
ASPH	38.4706
ASPHD1	1.58261
ASPHD2	0.713849
ASPM	0.357113
ASPN	23.3689
ASPRV1	0.590339
ASPSCR1	8.3313
ASRGL1	4.80217
ASS1	52.1767
ASTE1	2.03478
ASTL	0.120971
ASTN1	0.517371
ASTN2	2.26505
ASUN	3.77369
ASXL1	10.5764
ASXL2	4.50085
ASXL3	0.236317
ASZ1	0
ATAD1	11.9804
ATAD2	1.99895
ATAD2B	1.51741
ATAD3A	5.99744
ATAD3B	5.46611
ATAD3C	0.369572
ATAD5	0.220736
ATAT1	2.58847
ATCAY	0.363245
ATE1	6.62664
ATF1	6.33896
ATF2	9.02554
ATF3	30.9949
ATF4	264.006
ATF5	11.9568
ATF6	7.17026
ATF6B	33.4009
ATF7	13.7971
ATF7IP	6.85722
ATF7IP2	1.15433
ATG10	2.73566
ATG12	6.5138
ATG13	9.90307
ATG14	4.77073
ATG16L1	8.83741
ATG16L2	7.34595
ATG2A	4.96358
ATG2B	3.29932
ATG3	20.9754
ATG4A	5.37661
ATG4B	13.4186
ATG4C	4.56087
ATG4D	5.24544
ATG5	7.74578
ATG7	3.77075
ATG9A	17.9117
ATG9B	0.327865
ATHL1	8.20971
ATIC	13.663
ATL1	5.80659
ATL2	15.9277
ATL3	9.07493
ATM	4.09732
ATMIN	8.14374
ATN1	63.178
ATOH1	0.0457756
ATOH7	0
ATOH8	2.94904
ATOX1	47.224
ATP10A	2.16794
ATP10B	0.141367
ATP10D	3.76054
ATP11A	4.19254
ATP11B	7.24798
ATP11C	5.72505
ATP12A	0
ATP13A1	9.90149
ATP13A2	9.23541
ATP13A3	8.20794
ATP13A4	0.0186866
ATP13A5	0
ATP1A1	91.9224
ATP1A1OS	1.31257
ATP1A2	12.2191
ATP1A3	1.53399
ATP1A4	0.242779
ATP1B1	27.8224
ATP1B2	5.46978
