genes	AMC_22.2_FPKM
AP1B1	28.464
AP1B1P1	0
AP1G1	13.5127
AP1G2	15.5252
AP1M1	9.09302
AP1M2	39.4447
AP1S1	50.1599
AP1S2	7.95801
AP1S3	1.2549
AP2A1	20.1485
AP2A2	15.3798
AP2B1	30.4626
AP2M1	104.577
AP2S1	42.7539
AP3B1	15.7627
AP3B2	0.0352844
AP3D1	19.523
AP3M1	9.83196
AP3M2	2.14298
AP3S1	29.3832
AP3S2	10.0303
AP4B1	3.49774
AP4E1	1.97309
AP4M1	5.3675
AP4S1	1.61668
AP5B1	5.19988
AP5M1	24.9162
AP5S1	5.04198
AP5Z1	5.90433
APAF1	6.43142
APBA1	1.87689
APBA2	0.903525
APBA3	4.97659
APBB1	3.96465
APBB1IP	6.62298
APBB2	3.10549
APBB3	5.39913
APC	4.10921
APC2	0.0940271
APCDD1	3.58188
APCDD1L	0.173482
APCS	0.223569
APEH	36.9651
APEX1	59.3213
APEX2	10.0305
APH1A	108.551
APH1B	1.93584
API5	27.4478
APIP	16.4544
APITD1	5.43346
APITD1-CORT	0.187978
APLF	0.391561
APLN	0.151279
APLNR	4.93628
APLP1	0.610854
APLP2	203.555
APOA1	1.93229
APOA1BP	34.3611
APOA2	1.73424
APOA4	0.0269822
APOA5	0.0263444
APOB	0.0672681
APOBEC1	2.11158
APOBEC2	0.112985
APOBEC3A	0.525497
APOBEC3B	9.8597
APOBEC3C	29.5483
APOBEC3D	2.15159
APOBEC3F	1.57008
APOBEC3G	6.68847
APOBEC3H	0.236712
APOBEC4	0.047426
APOBR	26.4388
APOC1	45.8263
APOC1P1	0.0751094
APOC2	2.28843
APOC3	1.27459
APOC4	0
APOC4-APOC2	0.0371542
APOD	5.62759
APOE	190.207
APOF	0
APOH	1.62082
APOL1	16.0407
APOL2	8.70481
APOL3	9.87761
APOL4	2.76949
APOL5	0
APOL6	10.7237
APOLD1	2.94676
APOM	2.69813
APOO	7.88109
APOOL	6.05333
APOPT1	9.84458
APP	307.584
APPBP2	6.00073
APPL1	12.1619
APPL2	52.6082
APRT	47.1765
APTX	9.13499
AQP1	21.3982
AQP10	0.121143
AQP11	1.50749
AQP12A	0.0124579
AQP12B	0.195046
AQP2	0.012165
AQP3	7.66071
AQP4	0
AQP5	0
AQP6	0.03752
AQP7	4.18147
AQP7P1	0.45458
AQP7P3	0.144993
AQP8	358.286
AQP9	0.156402
AQPEP	0.17821
AQR	6.62962
AR	0.242862
ARAF	26.441
ARAP1	24.3057
ARAP2	2.94721
ARAP3	1.42751
ARC	0.626565
ARCN1	36.9357
AREG	16.9183
ARF1	235.552
ARF3	104.751
ARF4	97.1669
ARF5	70.8349
ARF6	62.5206
ARFGAP1	15.5822
ARFGAP2	25.7106
ARFGAP3	12.8073
ARFGEF1	10.8904
ARFGEF2	11.5113
ARFIP1	25.5096
ARFIP2	8.42651
ARFRP1	12.5424
ARG1	0.0656695
ARG2	5.95941
ARGFX	0
ARGFXP2	0.0486802
ARGLU1	29.3836
ARHGAP1	18.6017
ARHGAP10	1.84557
ARHGAP11A	6.90136
ARHGAP11B	2.09574
ARHGAP12	11.3678
ARHGAP15	6.24424
ARHGAP17	18.3319
ARHGAP18	14.0064
ARHGAP19	4.05409
ARHGAP19-SLIT1	0
ARHGAP20	0.963271
ARHGAP21	12.0053
ARHGAP22	0.78334
ARHGAP23	1.73342
ARHGAP24	1.56475
ARHGAP25	5.42279
ARHGAP26	6.11693
ARHGAP26-AS1	0
ARHGAP27	33.7706
ARHGAP28	0.73127
ARHGAP29	1.30872
ARHGAP30	10.0938
ARHGAP31	2.69896
ARHGAP32	10.2492
ARHGAP33	1.64997
ARHGAP35	16.9137
ARHGAP36	0.0171943
ARHGAP39	1.54646
ARHGAP4	15.5528
ARHGAP40	0
ARHGAP42	4.3138
ARHGAP44	20.8899
ARHGAP5	9.03481
ARHGAP5-AS1	1.70842
ARHGAP6	1.11498
ARHGAP8	6.68681
ARHGAP9	9.28646
ARHGDIA	124.006
ARHGDIB	107.823
ARHGDIG	0
ARHGEF1	21.8344
ARHGEF10	1.40065
ARHGEF10L	18.9784
ARHGEF11	10.7624
ARHGEF12	19.1816
ARHGEF15	1.14972
ARHGEF16	19.7625
ARHGEF17	2.20079
ARHGEF18	18.6528
ARHGEF19	1.50214
ARHGEF2	13.4883
ARHGEF25	3.28059
ARHGEF26	0.669747
ARHGEF26-AS1	0
ARHGEF3	4.71556
ARHGEF3-AS1	0
ARHGEF33	0.0816401
ARHGEF35	19.1582
ARHGEF37	5.83423
ARHGEF38	0.846701
ARHGEF38-IT1	0
ARHGEF4	0.0577624
ARHGEF40	10.5812
ARHGEF5	19.3917
ARHGEF6	6.10556
ARHGEF7	12.9534
ARHGEF9	6.03334
ARID1A	12.2414
ARID1B	8.63081
ARID2	3.07082
ARID3A	1.86452
ARID3B	3.60944
ARID3C	0
ARID4A	5.45447
ARID4B	6.28468
ARID5A	9.15711
ARID5B	6.7935
ARIH1	11.1387
ARIH2	10.3476
ARL1	24.466
ARL10	0.310448
ARL11	0.927612
ARL13A	0
ARL13B	1.2903
ARL14	38.7804
ARL15	8.26549
ARL16	8.74175
ARL17A	2.30901
ARL17B	4.98813
ARL2	34.7397
ARL2-SNX15	0
ARL2BP	17.5718
ARL3	1.96687
ARL4A	19.3642
ARL4C	13.0944
ARL4D	2.60034
ARL5A	15.9943
ARL5B	6.60732
ARL5C	0
ARL6	0.684619
ARL6IP1	142.864
ARL6IP4	39.1277
ARL6IP5	79.5644
ARL6IP6	8.26642
ARL8A	12.5861
ARL8B	25.1491
ARL9	0
ARMC1	9.34607
ARMC10	10.2231
ARMC12	0
ARMC2	0.273784
ARMC3	0
ARMC4	0.0787956
ARMC5	3.01955
ARMC6	6.34219
ARMC7	5.74254
ARMC8	6.63296
ARMC9	1.04975
ARMCX1	2.96782
ARMCX2	2.52136
ARMCX3	10.671
ARMCX4	1.24802
ARMCX5	4.89008
ARMCX5-GPRASP2	0.514436
ARMCX6	9.51892
ARMS2	0
ARNT	11.4528
ARNT2	1.3574
ARNTL	7.01767
ARNTL2	0.358361
ARPC1A	54.6734
ARPC1B	93.8229
ARPC2	189.192
ARPC3	193.954
ARPC4	89.7848
ARPC4-TTLL3	0.414982
ARPC5	125.583
ARPC5L	24.4619
ARPP19	16.9589
ARPP21	0.0364763
ARR3	0.207412
ARRB1	12.7316
ARRB2	18.9
ARRDC1	28.0606
ARRDC2	10.5307
ARRDC3	13.477
ARRDC4	21.7741
ARRDC5	0.120409
ARSA	10.5424
ARSB	3.1886
ARSD	13.3645
ARSE	12.0247
ARSF	0
ARSG	0.825554
ARSH	0
ARSI	0.373894
ARSJ	0.778133
ARSK	1.13412
ART1	0.0883023
ART3	0.194967
ART4	0
ART5	0.036778
ARTN	0.204885
ARV1	16.587
ARVCF	1.11321
ARX	0.326116
AS3MT	0.485625
ASAH1	74.4984
ASAH2	0.506604
ASAH2B	3.56506
ASAP1	3.44733
ASAP1-IT1	0
ASAP2	15.4106
ASAP3	7.3989
ASB1	3.49204
ASB10	0
ASB11	0.0492518
ASB12	0.147297
ASB13	19.8626
ASB14	0.192712
ASB15	0
ASB16	0.15969
ASB17	0
ASB18	0
ASB2	3.45273
ASB3	3.45235
ASB4	0.0148967
ASB5	0.0669172
ASB6	4.18121
ASB7	6.88151
ASB8	12.9364
ASB9	0.40103
ASB9P1	0
ASCC1	4.70098
ASCC2	17.1386
ASCC3	4.43355
ASCL1	0.02481
ASCL2	3.39617
ASCL3	0
ASCL4	0.0265866
ASF1A	7.19575
ASF1B	11.9614
ASGR1	0.158532
ASGR2	0.324838
ASH1L	7.29815
ASH2L	15.5189
ASIC1	0.593833
ASIC2	0.122124
ASIC3	0.0816779
ASIC4	0.033522
ASIC5	0
ASIP	0
ASL	41.4547
ASMT	0.145196
ASMTL	11.0419
ASMTL-AS1	1.82822
ASNA1	31.3907
ASNS	6.78907
ASNSD1	9.68986
ASPA	2.67715
ASPDH	0
ASPG	5.98836
ASPH	32.7328
ASPHD1	0.519802
ASPHD2	1.61172
ASPM	1.29014
ASPN	2.48713
ASPRV1	0.42545
ASPSCR1	7.61074
ASRGL1	3.39675
ASS1	120.159
ASTE1	4.17173
ASTL	0.272425
ASTN1	0.0867012
ASTN2	1.20464
ASUN	3.09934
ASXL1	6.86363
ASXL2	4.99037
ASXL3	0.333204
ASZ1	0
ATAD1	14.8106
ATAD2	3.31568
ATAD2B	1.92709
ATAD3A	6.41151
ATAD3B	4.59275
ATAD3C	0.287804
ATAD5	0.453775
ATAT1	2.43979
ATCAY	0.0479407
ATE1	14.2525
ATF1	10.2967
ATF2	9.2916
ATF3	108.78
ATF4	169.932
ATF5	11.5531
ATF6	8.52808
ATF6B	42.1235
ATF7	10.2751
ATF7IP	6.60294
ATF7IP2	1.31477
ATG10	2.53009
ATG12	5.89393
ATG13	10.1852
ATG14	3.18795
ATG16L1	8.03722
ATG16L2	6.386
ATG2A	6.48061
ATG2B	2.92148
ATG3	25.7184
ATG4A	9.42566
ATG4B	14.105
ATG4C	4.41377
ATG4D	17.6084
ATG5	15.4901
ATG7	3.85704
ATG9A	20.396
ATG9B	0.131442
ATHL1	3.42828
ATIC	16.4961
ATL1	4.24883
ATL2	15.9771
ATL3	6.29823
ATM	4.21316
ATMIN	10.2719
ATN1	22.8987
ATOH1	10.5815
ATOH7	0
ATOH8	0.796778
ATOX1	40.5495
ATP10A	1.12788
ATP10B	28.9643
ATP10D	2.288
ATP11A	2.17392
ATP11B	14.9333
ATP11C	3.46483
ATP12A	0
ATP13A1	15.1574
ATP13A2	12.1955
ATP13A3	15.221
ATP13A4	2.35127
ATP13A5	0.0143156
ATP1A1	288.879
ATP1A1OS	2.95633
ATP1A2	1.09948
ATP1A3	0.405802
ATP1A4	0.149689
ATP1B1	222.638
ATP1B2	0.623384
ATP1B3	95.922
ATP1B4	0
ATP2A1	0.0503281
ATP2A2	43.6217
