genes	AMC_10.3_FPKM
ABHD16A	22.3131
ABHD16B	2.12715
ABHD2	119.038
ABHD3	23.0409
ABHD4	9.3249
ABHD5	6.3238
ABHD6	28.3874
ABHD8	8.025
ABI1	20.755
ABI2	3.15539
ABI3	6.91897
ABI3BP	2.2771
ABL1	8.97903
ABL2	1.75875
ABLIM1	13.7516
ABLIM2	0.959612
ABLIM3	24.9184
ABO	0.286436
ABP1	1.0089
ABR	5.6709
ABRA	0
ABRACL	34.9748
ABT1	15.9453
ABTB1	17.0476
ABTB2	7.40643
ACAA1	350.465
ACAA2	285.704
ACACA	3.57955
ACACB	13.6682
ACAD10	17.5927
ACAD11	40.5622
ACAD8	18.0579
ACAD9	16.3079
ACADL	14.128
ACADM	162.108
ACADS	79.3565
ACADSB	172.88
ACADVL	437.006
ACAN	0.0176807
ACAP1	2.74683
ACAP2	5.15142
ACAP3	6.73715
ACAT1	474.993
ACAT2	92.6008
ACBD3	21.3953
ACBD4	37.0844
ACBD5	34.6586
ACBD6	12.5467
ACBD7	0.169203
ACCS	11.5163
ACCSL	0
ACD	3.22777
ACE	2.09089
ACE2	1.87957
ACER1	0
ACER2	1.6783
ACER3	2.72978
ACHE	4.14351
ACIN1	22.0697
ACLY	16.0961
ACMSD	83.5071
ACN9	8.84874
ACO1	83.756
ACO2	31.078
ACOT1	16.1301
ACOT11	0.600883
ACOT12	50.2688
ACOT13	18.7463
ACOT2	75.1232
ACOT4	11.4843
ACOT6	1.3114
ACOT7	11.2667
ACOT8	14.7128
ACOT9	13.8734
ACOX1	60.7106
ACOX2	87.4453
ACOX3	7.4733
ACOXL	0.0363951
ACP1	71.7878
ACP2	42.8937
ACP5	26.9967
ACP6	5.55014
ACPL2	2.24508
ACPP	0.2528
ACPT	0
ACR	0.609271
ACRBP	0.45026
ACRC	0.447536
ACRV1	0
ACSBG1	0.111782
ACSBG2	0
ACSF2	21.0476
ACSF3	5.67793
ACSL1	210.23
ACSL3	18.1014
ACSL4	5.06744
ACSL5	55.8028
ACSL6	0.872959
ACSM1	3.08885
ACSM2A	76.2133
ACSM2B	139.299
ACSM3	55.7135
ACSM4	0
ACSM5	118.514
ACSS1	3.783
ACSS2	30.3336
ACSS3	51.562
ACTA1	0
ACTA2	26.1766
ACTB	1174.06
ACTBL2	0.0402049
ACTC1	0
ACTG1	570.604
ACTG1P4	0.139944
ACTG2	0.491531
ACTL10	0.490055
ACTL6A	21.4238
ACTL6B	0
ACTL7A	0
ACTL7B	0
ACTL8	0
ACTL9	0
ACTN1	44.6618
ACTN2	0.147574
ACTN3	0
ACTN4	71.2936
ACTR10	15.6597
ACTR1A	20.6202
ACTR1B	35.2492
ACTR2	91.2834
ACTR3	64.6257
ACTR3B	3.40801
ACTR3BP2	0
ACTR3BP5	0
ACTR3C	8.55622
ACTR5	1.99891
ACTR6	10.9396
ACTR8	4.25652
ACTRT1	0
ACTRT2	0
ACTRT3	5.39943
ACVR1	11.5488
ACVR1B	30.657
ACVR1C	0.599849
ACVR2A	3.23882
ACVR2B	3.43172
ACVRL1	3.50075
ACY1	127.695
ACY3	14.2474
ACYP1	2.90857
ACYP2	16.512
ADA	3.30419
ADAD1	0
ADAD2	0.0998027
ADAL	3.40173
ADAM1	0.78742
ADAM10	23.1351
ADAM11	0.0547539
ADAM12	0.333743
ADAM15	13.2026
ADAM17	6.29397
ADAM18	0
ADAM19	6.60973
ADAM2	0
ADAM20	0
ADAM20P1	0.0675766
ADAM21	0
ADAM21P1	0
ADAM22	0.231972
ADAM23	0.151866
ADAM28	0.850754
ADAM29	0
ADAM30	0
ADAM32	0.0725346
ADAM33	0.213526
ADAM3A	0
ADAM5P	0
ADAM6	0
ADAM7	0
ADAM8	3.19574
ADAM9	20.9186
ADAMDEC1	0.919199
ADAMTS1	11.6718
ADAMTS10	5.03778
ADAMTS12	0.540024
ADAMTS13	7.77234
ADAMTS14	0.0889522
ADAMTS15	0.557339
ADAMTS16	0.0661754
ADAMTS17	1.95487
ADAMTS18	0
ADAMTS19	0
ADAMTS2	6.51257
ADAMTS20	0
ADAMTS3	0.0304964
ADAMTS4	5.73283
ADAMTS5	0.601293
ADAMTS6	0.165294
ADAMTS7	0.808707
ADAMTS8	0.125301
ADAMTS9	1.24794
ADAMTS9-AS2	0.0850491
ADAMTSL1	0.380455
ADAMTSL2	11.4836
ADAMTSL3	7.34462
ADAMTSL4	12.0311
ADAMTSL5	0.755678
ADAP1	7.34968
ADAP2	6.11327
ADAR	39.1562
ADARB1	2.81783
ADARB2	0.102217
ADARB2-AS1	0
ADAT1	3.27822
ADAT2	0.574504
ADAT3	1.42922
ADC	0.645663
ADCK1	2.01817
ADCK2	8.49482
ADCK3	33.41
ADCK4	9.11075
ADCK5	5.1825
ADCY1	8.80927
ADCY10	0.496284
ADCY2	0
ADCY3	2.8658
ADCY4	1.13315
ADCY5	1.50824
ADCY6	8.54273
ADCY7	5.43964
ADCY8	0.111077
ADCY9	12.3484
ADCYAP1	0.154299
ADCYAP1R1	0.0139236
ADD1	34.5109
ADD2	0.146876
ADD3	12.5251
ADGB	0.0143104
ADH1A	1130.91
ADH1B	2929.02
ADH1C	875.139
ADH4	1505.13
ADH5	148.279
ADH6	296.319
ADH7	0.247826
ADHFE1	25.1876
ADI1	594.423
ADIG	0
ADIPOQ	0
ADIPOQ-AS1	0
ADIPOR1	66.9476
ADIPOR2	58.14
ADK	41.7036
ADM	32.062
ADM2	1.3714
ADNP	11.1668
ADNP2	3.68912
ADO	8.32952
ADORA1	1.17951
ADORA2A	3.54455
ADORA2B	1.35734
ADORA3	6.5338
ADPGK	14.9484
ADPRH	2.12649
ADPRHL1	1.28274
ADPRHL2	11.0547
ADRA1A	18.8519
ADRA1B	4.23227
ADRA1D	0.0927916
ADRA2A	0.826597
ADRA2B	1.49197
ADRA2C	0.686509
ADRB1	0.308139
ADRB2	4.77989
ADRB3	0
ADRBK1	32.4061
ADRBK2	1.7796
ADRM1	55.2804
ADSL	20.4673
ADSS	19.477
ADSSL1	10.4362
ADTRP	1.25369
AEBP1	15.7603
AEBP2	4.86038
AEN	11.341
AES	178.907
AFAP1	1.53955
AFAP1-AS1	0.362484
AFAP1L1	3.34289
AFAP1L2	0.82208
AFF1	9.36967
AFF2	0
AFF3	1.47215
AFF4	11.2907
AFG3L1P	2.04521
AFG3L2	36.2888
AFM	259.058
AFMID	52.0182
AFP	1.6176
AFTPH	11.0238
AGA	17.2506
AGAP1	3.8978
AGAP11	0.0764194
AGAP2	1.49087
AGAP3	22.2056
AGAP4	0.678548
AGAP5	1.29739
AGAP6	2.85943
AGAP7	0.584908
AGAP8	0.810668
AGAP9	0.856038
AGBL1	0
AGBL2	0.377368
AGBL3	0.231493
AGBL4	0.241441
AGBL5	7.3726
AGER	0.831086
AGFG1	7.2069
AGFG2	16.1412
AGGF1	8.50545
AGK	7.00419
AGL	14.7213
AGMAT	47.6258
AGMO	71.351
AGPAT1	32.2559
AGPAT2	81.8082
AGPAT3	34.4789
AGPAT4	0.445292
AGPAT4-IT1	0
AGPAT5	7.12642
AGPAT6	20.8642
AGPAT9	21.3515
AGPHD1	1.22026
AGPS	13.135
AGR2	14.9892
AGR3	0.16339
AGRN	30.4006
AGRP	0
AGSK1	0.447873
AGT	343.318
AGTPBP1	2.20979
AGTR1	65.6508
AGTR2	0
AGTRAP	9.95512
AGXT	943.054
AGXT2	50.6529
AGXT2L1	29.9531
AGXT2L2	20.5831
AHCTF1	5.76914
AHCY	150.155
AHCYL1	41.2514
AHCYL2	4.44997
AHDC1	4.72541
AHI1	2.3691
AHNAK	33.6243
AHNAK2	0.524876
AHR	23.2331
AHRR	0.155004
AHSA1	36.5769
AHSA2	9.65304
AHSG	3485.07
AHSP	0
AICDA	0
AIDA	23.3779
AIF1	56.0012
AIF1L	1.6402
AIFM1	54.7703
AIFM2	10.8467
AIFM3	0.354822
AIG1	203.89
AIM1	3.72168
AIM1L	0.329368
AIM2	0.924811
AIMP1	14.7578
AIMP2	17.4794
AIP	32.8241
AIPL1	0
AIRE	0
AIRN	0
AJAP1	0.226732
AJUBA	38.2921
AK1	15.2405
AK2	55.3654
AK3	53.8286
AK4	30.1266
AK5	0.130746
AK7	0.809883
AK8	0.150754
AKAP1	36.143
AKAP10	4.3169
AKAP11	5.85542
AKAP12	6.66862
AKAP13	15.13
AKAP14	0
AKAP17A	15.6612
AKAP2	6.64032
AKAP3	0.170468
AKAP4	0
AKAP5	0.392514
AKAP6	0.769136
AKAP7	10.343
AKAP8	7.65415
AKAP8L	13.0769
AKAP9	8.65626
AKD1	0.877313
AKIP1	12.0349
AKIRIN1	44.1949
AKIRIN2	31.7505
AKIRIN2-AS1	3.58818
AKNA	7.26842
AKNAD1	0.0442515
AKR1A1	145.509
AKR1B1	16.2173
AKR1B10	113.735
AKR1B15	0.000156392
AKR1C1	358.235
AKR1C2	48.173
AKR1C3	88.0977
AKR1C4	194.002
AKR1CL1	2.74468
AKR1D1	85.3538
AKR1E2	0.214606
AKR7A2	19.669
AKR7A2P1	0
AKR7A3	155.602
AKR7L	7.60946
AKT1	56.5121
AKT1S1	22.2696
AKT2	41.2186
AKT3	1.95476
AKTIP	15.6814
ALAD	101.853
ALAS1	275.032
ALAS2	0
ALB	0
ALCAM	23.9145
ALDH16A1	8.72204
ALDH18A1	11.6179
ALDH1A1	872.77
ALDH1A2	0.472246
ALDH1A3	5.37113
ALDH1B1	47.5928
ALDH1L1	168.079
ALDH1L1-AS1	0
ALDH1L1-AS2	1.08278
ALDH1L2	0.218303
ALDH2	1075.88
ALDH3A1	0.334709
ALDH3A2	155.813
ALDH3B1	4.92837
ALDH3B2	0
ALDH4A1	148.149
ALDH5A1	53.1707
ALDH6A1	227.037
ALDH7A1	58.5334
ALDH8A1	137.616
ALDH9A1	96.2792
ALDOA	111.312
ALDOB	4565.45
ALDOC	26.141
ALG1	4.77451
ALG10	1.77597
ALG10B	1.49664
ALG11	7.37915
ALG12	11.3673
ALG13	8.23838
ALG14	24.6104
ALG1L	1.35456
ALG1L2	0
ALG2	18.5976
ALG3	28.4287
ALG5	31.0146
ALG6	4.17001
ALG8	24.4981
ALG9	3.71052
ALK	0.0124536
ALKBH1	2.76247
ALKBH2	12.213
ALKBH3	5.28689
ALKBH4	3.22622
ALKBH5	29.0012
ALKBH6	10.4002
ALKBH7	86.0754
ALKBH8	1.88123
ALLC	0.220453
ALMS1	1.11299
ALMS1P	0.0920316
ALOX12	0.0343503
ALOX12B	0
ALOX12P2	0.575827
ALOX15	0.102082
ALOX15B	0.0658585
ALOX15P1	0.335849
ALOX5	5.89929
ALOX5AP	12.2713
ALOXE3	0
ALPI	0.0303584
ALPK1	1.49564
ALPK2	3.38066
ALPK3	0.733494
ALPL	42.7804
ALPP	0.178701
ALPPL2	0.614779
ALS2	10.5672
ALS2CL	3.43314
ALS2CR11	0
ALS2CR12	0.0342104
ALS2CR8	1.28934
ALX1	0
ALX3	1.27255
ALX4	0
ALYREF	19.9702
AMACR	40.7919
AMBN	0
AMBP	6477.95
AMBRA1	4.60832
AMD1	21.7024
AMDHD1	182.327
AMDHD2	12.7985
AMELX	0
AMELY	0
AMFR	53.2285
AMH	0.127339
AMHR2	0.235606
AMICA1	6.17291
AMIGO1	2.0655
AMIGO2	2.8914
AMIGO3	0.712115
AMMECR1	2.1954
AMMECR1L	7.08806
AMN	19.5448
AMN1	2.33103
AMOT	1.40827
AMOTL1	5.99419
AMOTL2	24.1189
AMPD1	0.0387393
AMPD2	12.4314
AMPD3	1.05701
AMPH	0.266464
AMT	39.6867
AMTN	0
AMY1A	0.0310776
AMY1B	9.31e-05
AMY1C	6.37e-07
AMY2A	0.014671
AMY2B	9.37433
AMZ1	0.0380136
AMZ2	13.9516
AMZ2P1	0.671033
ANAPC1	3.29275
ANAPC10	5.47035
ANAPC11	75.96
ANAPC13	64.2233
ANAPC15	10.857
ANAPC16	31.5863
ANAPC2	14.6881
ANAPC4	5.63203
ANAPC5	30.9572
ANAPC7	8.84216
ANG	672.517
ANGEL1	6.261
ANGEL2	4.24182
ANGPT1	0.561089
ANGPT2	1.27181
ANGPT4	0
ANGPTL1	6.79397
ANGPTL2	9.35648
ANGPTL3	249.181
ANGPTL4	30.4378
ANGPTL5	0
ANGPTL6	31.6679
ANGPTL7	0.106003
ANHX	0
ANK1	0.0637716
ANK2	0.654806
ANK3	2.1084
ANKAR	0.33948
ANKDD1A	0.59658
ANKFN1	0
ANKFY1	8.84915
ANKH	21.8985
ANKHD1	17.0812
ANKHD1-EIF4EBP3	2.22747
ANKIB1	5.69557
ANKK1	0
ANKLE1	0.052437
ANKLE2	10.4408
ANKMY1	2.20455
ANKMY2	5.58567
ANKRA2	7.69628
ANKRD1	1.07403
ANKRD10	13.1883
ANKRD11	7.10088
ANKRD12	3.69834
ANKRD13A	12.0594
ANKRD13B	0.582111
ANKRD13C	3.71932
ANKRD13D	4.67515
ANKRD16	2.42942
ANKRD17	10.7827
ANKRD18A	0.147614
ANKRD18B	0.0210618
ANKRD18DP	0.0287182
ANKRD19P	0
ANKRD2	0
ANKRD20A1	0.129793
ANKRD20A11P	0
ANKRD20A12P	0.144537
ANKRD20A2	0.105509
ANKRD20A3	1.74e-06
ANKRD20A4	0.0888519
ANKRD20A5P	0.0662195
ANKRD20A8P	0.11641
ANKRD20A9P	0.0771456
ANKRD22	0.442906
ANKRD23	0.518867
ANKRD24	1.65778
ANKRD26	0.981388
ANKRD26P1	0.0125318
ANKRD26P3	0
ANKRD27	2.95655
ANKRD28	9.28732
ANKRD29	1.26705
ANKRD30A	0
ANKRD30B	0
ANKRD30BL	0
ANKRD30BP2	0.0217271
ANKRD31	0.0373826
ANKRD32	0.82473
ANKRD33	0
ANKRD33B	0.593177
ANKRD34A	0.185614
ANKRD34B	0
ANKRD34C	0.0170261
ANKRD35	0.971866
ANKRD36	0.329487
ANKRD36B	0.329241
ANKRD36BP1	1.27802
ANKRD36BP2	0.160649
ANKRD37	3.30479
ANKRD39	5.83209
ANKRD40	12.5015
ANKRD42	1.56654
ANKRD44	3.25459
ANKRD45	0
ANKRD46	15.3656
ANKRD49	4.2719
ANKRD5	2.46069
ANKRD50	3.51026
ANKRD52	4.75148
ANKRD53	0.12083
ANKRD54	6.65985
ANKRD55	0.40341
ANKRD6	3.0444
ANKRD62P1-PARP4P3	0
ANKRD63	0
ANKRD65	0.589336
ANKRD7	0.080147
ANKRD9	9.75704
ANKS1A	4.99044
ANKS1B	0.166642
ANKS3	1.81141
ANKS4B	11.3797
ANKS6	1.65564
ANKUB1	0
ANKZF1	6.25977
ANLN	0.908597
ANO1	21.4678
ANO10	6.32422
ANO2	0.0407328
ANO3	0.170143
ANO4	0.021267
ANO5	1.33453
ANO6	27.5079
ANO7	0.383115
ANO8	3.76988
ANO9	1.41331
ANP32A	42.683
ANP32A-IT1	0.120706
ANP32AP1	0
ANP32B	56.7237
ANP32C	0
ANP32D	0
ANP32E	22.6064
ANPEP	192.428
ANTXR1	4.17932
ANTXR2	20.9608
ANTXRL	0
ANXA1	23.5922
ANXA10	41.3073
ANXA11	43.1461
ANXA13	12.127
ANXA2	250.739
ANXA2P1	0
ANXA2P2	0.527716
ANXA2P3	0
ANXA2R	1.58935
ANXA3	10.0114
ANXA4	149.827
ANXA5	95.8189
ANXA6	58.5762
ANXA7	76.2961
ANXA8	0.64203
ANXA8L1	0.000124691
ANXA8L2	1.1246
ANXA9	13.1213
AOAH	11.772
AOAH-IT1	0
AOC2	0.374956
AOC3	6.09438
AOC4	2.48818
AOX1	501.908
AOX2P	0.0213174
AP1AR	20.9031
AP1B1	21.6971
AP1B1P1	0
AP1G1	18.7423
AP1G2	6.28534
AP1M1	19.7489
AP1M2	2.90379
AP1S1	45.1462
AP1S2	9.30576
AP1S3	1.33085
AP2A1	31.4983
AP2A2	15.6171
AP2B1	19.9114
AP2M1	111.052
AP2S1	69.7971
AP3B1	6.36846
AP3B2	0
AP3D1	23.2384
AP3M1	10.5195
AP3M2	1.90124
AP3S1	35.1246
AP3S2	11.6281
AP4B1	3.42336
AP4E1	2.33328
AP4M1	3.9375
AP4S1	2.61812
AP5B1	4.90555
AP5M1	11.0253
AP5S1	6.89111
AP5Z1	3.9081
APAF1	3.36609
APBA1	9.12033
APBA2	0.84306
APBA3	6.28993
APBB1	4.77569
APBB1IP	16.6622
APBB2	7.21483
APBB3	12.6478
APC	2.61775
APC2	0.0491328
APCDD1	3.0206
APCDD1L	0
APCS	1721.27
APEH	67.5806
APEX1	89.5563
APEX2	6.50596
APH1A	126.719
APH1B	2.97846
API5	32.401
APIP	21.0158
APITD1	4.99109
APITD1-CORT	0.233247
APLF	0.781727
APLN	0.432734
APLNR	15.951
APLP1	0.180898
APLP2	316.569
APOA1	14167.6
APOA1BP	54.4488
APOA2	14410.3
APOA4	7.62863
APOA5	173.159
APOB	397.823
APOBEC1	0.255452
APOBEC2	0
APOBEC3A	0.884765
APOBEC3B	0.929606
APOBEC3C	7.66313
APOBEC3D	0.907753
APOBEC3F	2.67918
APOBEC3G	4.31941
APOBEC3H	0.734047
APOBEC4	0
APOBR	3.81459
APOC1	15783.5
APOC1P1	237.179
APOC2	4094.92
APOC3	8520.37
APOC4	444.201
APOC4-APOC2	8.05499
APOD	0.640588
APOE	6654.66
APOF	339.571
APOH	6983.24
APOL1	81.6096
APOL2	17.4185
APOL3	15.1759
APOL4	1.49542
APOL5	0.74272
APOL6	34.1277
APOLD1	2.02732
APOM	459.966
APOO	5.84045
APOOL	9.63361
APOPT1	9.29675
APP	260.665
APPBP2	5.82571
APPL1	7.80905
APPL2	8.737
APRT	59.5983
APTX	10.625
AQP1	60.2785
AQP10	0
AQP11	7.52816
AQP12A	0
AQP12B	0
AQP2	0
AQP3	99.997
AQP4	0.611606
AQP5	0.0645658
AQP6	0.0990227
AQP7	12.6802
AQP7P1	1.48011
AQP7P3	5.22666
AQP8	0.386092
AQP9	245.928
AQPEP	0.0204077
AQR	5.58558
AR	18.5273
ARAF	32.7135
ARAP1	38.2639
ARAP2	3.20009
ARAP3	2.16185
ARC	0
ARCN1	42.5046
AREG	1.68016
ARF1	187.92
ARF3	45.211
ARF4	115.596
ARF5	80.4369
ARF6	43.7212
ARFGAP1	17.9665
ARFGAP2	38.1774
ARFGAP3	22.1055
ARFGEF1	7.41842
ARFGEF2	9.90633
ARFIP1	11.3758
ARFIP2	7.35956
ARFRP1	12.7592
ARG1	587.957
ARG2	7.65033
ARGFX	0
ARGFXP2	0
ARGLU1	35.8261
ARHGAP1	19.925
ARHGAP10	5.04783
ARHGAP11A	1.42796
ARHGAP11B	0.757274
ARHGAP12	9.81609
ARHGAP15	3.70519
ARHGAP17	6.71841
ARHGAP18	4.61975
ARHGAP19	3.09642
ARHGAP19-SLIT1	0
ARHGAP20	0.698803
ARHGAP21	8.63122
ARHGAP22	0.384339
ARHGAP23	3.30605
ARHGAP24	3.57987
ARHGAP25	5.53936
ARHGAP26	2.2565
ARHGAP26-AS1	0
ARHGAP27	7.39051
ARHGAP28	0.129297
ARHGAP29	8.65724
ARHGAP30	9.69313
ARHGAP31	1.70365
ARHGAP32	2.80257
ARHGAP33	0.711138
ARHGAP35	24.9609
ARHGAP36	0
ARHGAP39	0.487614
ARHGAP4	8.21313
ARHGAP40	0.133825
ARHGAP42	4.88239
ARHGAP44	0.568155
ARHGAP5	7.29246
ARHGAP5-AS1	1.4267
ARHGAP6	0.454182
ARHGAP8	0.675312
ARHGAP9	5.63982
ARHGDIA	125.871
ARHGDIB	71.0353
ARHGDIG	0.120163
ARHGEF1	16.6994
ARHGEF10	0.651889
ARHGEF10L	28.083
ARHGEF11	5.77538
ARHGEF12	34.2701
ARHGEF15	1.73312
ARHGEF16	2.63936
ARHGEF17	2.25031
ARHGEF18	9.63872
ARHGEF19	1.35224
ARHGEF2	7.71984
ARHGEF25	1.50584
ARHGEF26	10.131
ARHGEF26-AS1	0.210428
ARHGEF3	4.45522
ARHGEF3-AS1	0
ARHGEF33	0.0394508
ARHGEF35	20.8948
ARHGEF37	3.61904
ARHGEF38	0.192747
ARHGEF38-IT1	0
ARHGEF4	0.278385
ARHGEF40	21.7374
ARHGEF5	11.477
ARHGEF6	4.2064
ARHGEF7	8.82305
ARHGEF9	2.66673
ARID1A	10.1943
ARID1B	6.27378
ARID2	2.95062
ARID3A	1.99526
ARID3B	2.19038
ARID3C	4.68832
ARID4A	7.6232
ARID4B	6.33198
ARID5A	10.5049
ARID5B	3.07416
ARIH1	15.3097
ARIH2	12.8495
ARL1	25.1358
ARL10	0.503478
ARL11	0.6056
ARL13A	0
ARL13B	3.23865
ARL14	0.88126
ARL15	5.067
ARL16	11.3653
ARL17A	0.840266
ARL17B	4.61389
ARL2	12.796
ARL2-SNX15	0.000502101
ARL2BP	20.8779
ARL3	4.79142
ARL4A	3.04745
ARL4C	11.8638
ARL4D	107.366
ARL5A	19.7986
ARL5B	30.1561
ARL5C	0
ARL6	1.28584
ARL6IP1	243.853
ARL6IP4	90.8264
ARL6IP5	40.4839
ARL6IP6	4.12673
ARL8A	39.1674
ARL8B	28.5893
ARL9	0.355753
ARMC1	9.22466
ARMC10	15.5662
ARMC12	0.22844
ARMC2	0.415818
ARMC3	0
ARMC4	0.0646945
ARMC5	5.51453
ARMC6	18.0249
ARMC7	14.5081
ARMC8	6.69713
ARMC9	0.699461
ARMCX1	2.91246
ARMCX2	1.36215
ARMCX3	11.1394
ARMCX4	1.13653
ARMCX5	4.02718
ARMCX5-GPRASP2	0.840532
ARMCX6	7.72439
ARMS2	0
ARNT	19.7365
ARNT2	1.63986
ARNTL	7.57736
ARNTL2	2.40582
ARPC1A	49.378
ARPC1B	83.9338
ARPC2	98.8225
ARPC3	157.174
ARPC4	66.1323
ARPC4-TTLL3	0.601961
ARPC5	97.818
ARPC5L	40.7818
ARPP19	17.8861
ARPP21	1.56262
ARR3	0
ARRB1	7.28776
ARRB2	24.3876
ARRDC1	19.3422
ARRDC2	18.1669
ARRDC3	36.9833
ARRDC4	6.74182
ARRDC5	0
ARSA	9.97118
ARSB	3.15446
ARSD	19.8216
ARSE	48.744
ARSF	1.71778
ARSG	1.7309
ARSH	0
ARSI	0.268572
ARSJ	1.18841
ARSK	2.01013
ART1	0
ART3	0
ART4	14.0078
ART5	0.176862
ARTN	0
ARV1	11.8447
ARVCF	4.81661
ARX	0
AS3MT	26.7852
ASAH1	67.6692
ASAH2	1.56339
ASAH2B	5.46268
ASAP1	3.36002
ASAP1-IT1	0
ASAP2	2.4389
ASAP3	4.31296
ASB1	6.27324
ASB10	0
ASB11	0
ASB12	0
ASB13	29.874
ASB14	0.194256
ASB15	0
ASB16	0.192867
ASB17	0
ASB18	0
ASB2	0.540029
ASB3	4.60367
ASB4	0.445812
ASB5	0
ASB6	3.7648
ASB7	4.61875
ASB8	12.9287
ASB9	8.51688
ASB9P1	0
ASCC1	6.05101
ASCC2	18.1813
ASCC3	6.95214
ASCL1	0
ASCL2	1.15254
ASCL3	0
ASCL4	0
ASF1A	7.19027
ASF1B	1.57957
ASGR1	363.73
ASGR2	451.455
ASH1L	5.34847
ASH2L	13.7692
ASIC1	0.136752
ASIC2	0.0275041
ASIC3	0.239282
ASIC4	0
ASIC5	0
ASIP	0.454725
ASL	173.945
ASMT	0
ASMTL	23.9713
ASMTL-AS1	2.25573
ASNA1	29.6425
ASNS	1.67839
ASNSD1	15.5868
ASPA	3.11347
ASPDH	63.3592
ASPG	57.3563
ASPH	39.969
ASPHD1	0.877711
ASPHD2	0.589844
ASPM	0.361012
ASPN	9.2781
ASPRV1	0.419017
ASPSCR1	15.7203
ASRGL1	1.92708
ASS1	1723.11
ASTE1	2.87839
ASTL	0
ASTN1	0.0769433
ASTN2	1.92994
ASUN	5.30605
ASXL1	10.7117
ASXL2	3.76916
ASXL3	0.229768
ASZ1	0
ATAD1	18.2778
ATAD2	5.15934
ATAD2B	1.65514
ATAD3A	10.1576
ATAD3B	3.95187
ATAD3C	0.604038
ATAD5	0.15485
ATAT1	1.09286
ATCAY	0
ATE1	9.42738
ATF1	13.3819
ATF2	11.5032
ATF3	49.1819
ATF4	261.945
ATF5	217.302
ATF6	12.6436
ATF6B	28.2055
ATF7	6.06732
ATF7IP	5.40586
ATF7IP2	3.76054
ATG10	2.86828
ATG12	8.64804
ATG13	13.7966
ATG14	3.52491
ATG16L1	9.39926
ATG16L2	4.89113
ATG2A	23.102
ATG2B	6.49882
ATG3	26.2887
ATG4A	8.30703
ATG4B	14.1238
ATG4C	5.32293
ATG4D	5.68913
ATG5	10.4871
ATG7	3.66933
ATG9A	23.0215
ATG9B	0.159967
ATHL1	9.64615
ATIC	19.7962
ATL1	0.445517
ATL2	25.2352
ATL3	5.76723
ATM	4.19733
ATMIN	10.2705
ATN1	12.6028
ATOH1	0
ATOH7	0.582262
ATOH8	2.59528
ATOX1	235.599
ATP10A	0.426357
ATP10B	0.389681
ATP10D	1.77353
ATP11A	8.39388
ATP11B	8.42872
ATP11C	9.47868
ATP12A	0
ATP13A1	10.3687
ATP13A2	5.35407
ATP13A3	42.0695
ATP13A4	0.460343
ATP13A5	0
ATP1A1	149.653
ATP1A1OS	2.50701
ATP1A2	0.151186
ATP1A3	0.0429458
ATP1A4	0.00137475
ATP1B1	113.372
ATP1B2	0.703622
ATP1B3	13.2204
ATP1B4	0
ATP2A1	0.0872919
ATP2A2	45.469
ATP2A3	5.593
ATP2B1	6.99319
ATP2B2	13.9493
ATP2B3	0
ATP2B4	6.26161
ATP2C1	15.8737
ATP2C2	0.529098
ATP4A	0
ATP4B	0
ATP5A1	242.898
ATP5B	426.155
ATP5C1	163.756
ATP5D	89.4502
ATP5E	567.415
ATP5EP2	0
