genes	AMC_3.3_FPKM
ACSF2	25.6305
ACSF3	6.03945
ACSL1	4.95089
ACSL3	23.1652
ACSL4	5.3785
ACSL5	101.741
ACSL6	0.179562
ACSM1	1.45405
ACSM2A	0.00721215
ACSM2B	0
ACSM3	27.5203
ACSM4	0
ACSM5	0.195876
ACSS1	13.3671
ACSS2	69.2842
ACSS3	0.558332
ACTA1	0
ACTA2	79.0404
ACTB	1061.18
ACTBL2	0
ACTC1	0.0176568
ACTG1	953.606
ACTG1P4	0.0329327
ACTG2	32.5582
ACTL10	1.87315
ACTL6A	33.0587
ACTL6B	0.0512007
ACTL7A	0
ACTL7B	0
ACTL8	0.254574
ACTL9	0
ACTN1	24.0862
ACTN2	0.0350998
ACTN3	0.00756011
ACTN4	132.629
ACTR10	21.0499
ACTR1A	28.7878
ACTR1B	24.9408
ACTR2	159.131
ACTR3	88.8433
ACTR3B	2.86173
ACTR3BP2	0
ACTR3BP5	0
ACTR3C	3.34538
ACTR5	2.41892
ACTR6	15.2585
ACTR8	6.25063
ACTRT1	0
ACTRT2	0
ACTRT3	1.00215
ACVR1	5.68812
ACVR1B	35.8343
ACVR1C	2.45706
ACVR2A	4.35532
ACVR2B	0.886355
ACVRL1	41.6598
ACY1	21.0694
ACY3	1.95275
ACYP1	9.29739
ACYP2	4.57435
ADA	1.31632
ADAD1	0
ADAD2	0.0169025
ADAL	1.52701
ADAM1	1.0591
ADAM10	33.5309
ADAM11	0.0429195
ADAM12	0.136709
ADAM15	24.1018
ADAM17	4.37775
ADAM18	0
ADAM19	2.12204
ADAM2	0
ADAM20	0.0114943
ADAM20P1	0.033328
ADAM21	0.0241616
ADAM21P1	0
ADAM22	0.869804
ADAM23	0.51127
ADAM28	6.03437
ADAM29	0.0206112
ADAM30	0
ADAM32	0.699909
ADAM33	2.16143
ADAM3A	0
ADAM5P	0
ADAM6	0
ADAM7	0
ADAM8	1.80517
ADAM9	35.0393
ADAMDEC1	295.315
ADAMTS1	5.23071
ADAMTS10	0.611913
ADAMTS12	0.230826
ADAMTS13	0.705518
ADAMTS14	0.710804
ADAMTS15	0.843873
ADAMTS16	0.0726581
ADAMTS17	0.497881
ADAMTS18	0.0307314
ADAMTS19	0.149252
ADAMTS2	0.959412
ADAMTS20	0
ADAMTS3	0.117335
ADAMTS4	0.137848
ADAMTS5	0.66925
ADAMTS6	0.0950244
ADAMTS7	0.438538
ADAMTS8	0.297119
ADAMTS9	0.428528
ADAMTS9-AS2	0.441509
ADAMTSL1	1.5577
ADAMTSL2	0.395184
ADAMTSL3	0.722091
ADAMTSL4	2.83708
ADAMTSL5	0.441429
ADAP1	32.4662
ADAP2	2.67798
ADAR	29.0059
ADARB1	1.6565
ADARB2	0.0786923
ADARB2-AS1	0
ADAT1	3.9953
ADAT2	0.973332
ADAT3	3.9702
ADC	1.69174
ADCK1	2.39349
ADCK2	14.7323
ADCK3	23.657
ADCK4	6.77706
ADCK5	8.86938
ADCY1	0.351906
ADCY10	0.0296916
ADCY2	0.246242
ADCY3	8.73448
ADCY4	1.02586
ADCY5	3.25266
ADCY6	26.7756
ADCY7	5.31736
ADCY8	0.0151079
ADCY9	7.18969
ADCYAP1	0.300173
ADCYAP1R1	0.154614
ADD1	43.1072
ADD2	0.119762
ADD3	66.027
ADGB	0.197313
ADH1A	0.616941
ADH1B	54.8922
ADH1C	408.106
ADH4	0.40453
ADH5	75.5185
ADH6	10.4641
ADH7	0
ADHFE1	1.62681
ADI1	72.4733
ADIG	0
ADIPOQ	1.51519
ADIPOQ-AS1	0
ADIPOR1	37.6863
ADIPOR2	32.4478
ADK	8.55691
ADM	10.7807
ADM2	1.06231
ADNP	15.9144
ADNP2	5.00655
ADO	5.92075
ADORA1	0.318997
ADORA2A	1.13314
ADORA2B	5.68152
ADORA3	3.23318
ADPGK	13.4679
ADPRH	1.47364
ADPRHL1	2.25112
ADPRHL2	9.20234
ADRA1A	0.14061
ADRA1B	0.189047
ADRA1D	0
ADRA2A	6.03036
ADRA2B	0.163696
ADRA2C	0.251475
ADRB1	0.921439
ADRB2	1.35475
ADRB3	0.168603
ADRBK1	36.6331
ADRBK2	1.08921
ADRM1	33.7305
ADSL	17.3872
ADSS	21.9613
ADSSL1	0.711187
ADTRP	71.5616
AEBP1	11.6246
AEBP2	4.99141
AEN	3.24863
AES	178.94
AFAP1	8.87543
AFAP1-AS1	0.134824
AFAP1L1	0.732525
AFAP1L2	4.09667
AFF1	13.8664
AFF2	0.0410147
AFF3	0.633729
AFF4	11.8538
AFG3L1P	2.07589
AFG3L2	51.5029
AFM	0.0344482
AFMID	8.09687
AFP	0
AFTPH	23.2503
AGA	11.8158
AGAP1	7.5663
AGAP11	0.364807
AGAP2	0.883894
AGAP3	11.7379
AGAP4	1.36784
AGAP5	1.34116
AGAP6	1.53224
AGAP7	0.280859
AGAP8	0.564508
AGAP9	0.364126
AGBL1	0.00805886
AGBL2	0.247226
AGBL3	0.0728682
AGBL4	0.071047
AGBL5	9.73049
AGER	0.933736
AGFG1	7.71059
AGFG2	13.4739
AGGF1	9.83881
AGK	6.12667
AGL	7.32016
AGMAT	7.96876
AGMO	0.290069
AGPAT1	23.5487
AGPAT2	51.218
AGPAT3	17.3236
AGPAT4	0.727884
AGPAT4-IT1	0.0208993
AGPAT5	9.86908
AGPAT6	9.71758
AGPAT9	13.8397
AGPHD1	1.675
AGPS	16.2765
AGR2	639.585
AGR3	174.896
AGRN	12.5181
AGRP	0
AGSK1	0.740344
AGT	0.661549
AGTPBP1	2.63312
AGTR1	0.651122
AGTR2	0.0168301
AGTRAP	6.90541
AGXT	0.357946
AGXT2	0.0280992
AGXT2L1	0
AGXT2L2	23.0512
AHCTF1	6.35181
AHCY	51.6254
AHCYL1	37.6323
AHCYL2	109.288
AHDC1	2.32584
AHI1	3.61267
AHNAK	37.5631
AHNAK2	0.358815
AHR	8.5942
AHRR	0.717414
AHSA1	43.5193
AHSA2	6.42143
AHSG	0.255398
AHSP	0
AICDA	0.0351624
AIDA	17.9731
AIF1	24.2021
AIF1L	1.2424
AIFM1	26.77
AIFM2	9.03376
AIFM3	24.6686
AIG1	12.2066
AIM1	19.7584
AIM1L	1.24779
AIM2	0.72238
AIMP1	21.2253
AIMP2	13.9927
AIP	18.1944
AIPL1	0
AIRE	0.0505049
AIRN	0
AJAP1	0.276163
AJUBA	0.740633
AK1	7.19009
AK2	50.3727
AK3	33.2502
AK4	7.81495
AK5	0.268747
AK7	0.84514
AK8	0.0902804
AKAP1	53.1118
AKAP10	7.99157
AKAP11	6.10736
AKAP12	2.65093
AKAP13	13.701
AKAP14	0
AKAP17A	11.3546
AKAP2	6.47815
AKAP3	0.471563
AKAP4	0
AKAP5	4.3401
AKAP6	0.330169
AKAP7	10.4529
AKAP8	9.32117
AKAP8L	8.93863
AKAP9	15.1287
AKD1	1.69352
AKIP1	8.64748
AKIRIN1	23.965
AKIRIN2	13.5902
AKIRIN2-AS1	4.17128
AKNA	7.08971
AKNAD1	0.00905328
AKR1A1	54.8874
AKR1B1	12.7808
AKR1B10	60.5376
AKR1B15	1.95e-05
AKR1C1	3.23594
AKR1C2	4.24746
AKR1C3	97.2956
AKR1C4	0.0239721
AKR1CL1	0
AKR1D1	0
AKR1E2	0.212902
AKR7A2	17.7459
AKR7A2P1	0.0970958
AKR7A3	51.4073
AKR7L	1.66033
AKT1	39.2003
AKT1S1	18.3178
AKT2	14.1203
AKT3	1.98304
AKTIP	10.8918
ALAD	25.311
ALAS1	25.585
ALAS2	0
ALB	7.03027
ALCAM	5.75462
ALDH16A1	9.28333
ALDH18A1	44.9151
ALDH1A1	65.2078
ALDH1A2	0.305335
ALDH1A3	3.20787
ALDH1B1	26.4323
ALDH1L1	1.30082
ALDH1L1-AS1	0
ALDH1L1-AS2	0.0275203
ALDH1L2	0.750021
ALDH2	136.5
ALDH3A1	6.92187
ALDH3A2	32.2609
ALDH3B1	5.32687
ALDH3B2	0.0232937
ALDH4A1	2.7029
ALDH5A1	7.14991
ALDH6A1	12.5626
ALDH7A1	13.5981
ALDH8A1	0.0128289
ALDH9A1	42.3959
ALDOA	346.007
ALDOB	0.734653
ALDOC	18.1591
ALG1	5.57486
ALG10	1.54485
ALG10B	0.853341
ALG11	8.86549
ALG12	10.6422
ALG13	8.228
ALG14	20.3315
ALG1L	0.356162
ALG1L2	0.263128
ALG2	14.7167
ALG3	18.1016
ALG5	23.2182
ALG6	5.20238
ALG8	13.2945
ALG9	2.65374
ALK	0.0328469
ALKBH1	2.76389
ALKBH2	5.03273
ALKBH3	5.76376
ALKBH4	3.15747
ALKBH5	25.5316
ALKBH6	5.02657
ALKBH7	48.0343
ALKBH8	2.1542
ALLC	0
ALMS1	1.56487
ALMS1P	0.0149482
ALOX12	0.376926
ALOX12B	0.113525
ALOX12P2	0
ALOX15	1.30012
ALOX15B	0.0861763
ALOX15P1	0.0719225
ALOX5	4.72334
ALOX5AP	15.0837
ALOXE3	0.00928599
ALPI	4.66219
ALPK1	3.14329
ALPK2	0.167153
ALPK3	0.139111
ALPL	0.365383
ALPP	0.0468102
ALPPL2	0.160257
ALS2	3.27825
ALS2CL	6.40227
ALS2CR11	0.017124
ALS2CR12	0.101445
ALS2CR8	1.06814
ALX1	0
ALX3	0.493786
ALX4	0
ALYREF	21.1182
AMACR	28.9055
AMBN	0
AMBP	0.558828
AMBRA1	5.95422
AMD1	23.5977
AMDHD1	0.0943431
AMDHD2	6.25669
AMELX	0
AMELY	0
AMFR	21.4989
AMH	0.108401
AMHR2	0.0160704
AMICA1	8.86861
AMIGO1	1.44439
AMIGO2	2.0059
AMIGO3	0.673923
AMMECR1	3.95476
AMMECR1L	6.34176
AMN	37.3233
AMN1	2.10325
AMOT	3.32264
AMOTL1	1.40211
AMOTL2	3.55887
AMPD1	1.6864
AMPD2	6.0194
AMPD3	2.70018
AMPH	0.491625
AMT	14.2421
AMTN	0
AMY1A	0.0163533
AMY1B	9.31e-05
AMY1C	2.06e-06
AMY2A	0.00710966
AMY2B	2.46277
AMZ1	0.00635375
AMZ2	16.4381
AMZ2P1	1.10059
ANAPC1	6.20679
ANAPC10	4.00551
ANAPC11	31.9072
ANAPC13	25.4726
ANAPC15	12.0037
ANAPC16	28.4573
ANAPC2	8.8127
ANAPC4	8.25757
ANAPC5	34.1118
ANAPC7	9.30153
ANG	29.6021
ANGEL1	4.65014
ANGEL2	4.47271
ANGPT1	1.29939
ANGPT2	0.317591
ANGPT4	0.0269901
ANGPTL1	2.91504
ANGPTL2	4.63193
ANGPTL3	0.0484544
ANGPTL4	1.1004
ANGPTL5	0.0477075
ANGPTL6	1.64654
ANGPTL7	0.526446
ANHX	0
ANK1	0.0758773
ANK2	1.32631
ANK3	12.9408
ANKAR	0.431057
ANKDD1A	0.406797
ANKFN1	0.101667
ANKFY1	8.65598
ANKH	13.2575
ANKHD1	12.8535
ANKHD1-EIF4EBP3	3.34847
ANKIB1	9.6891
ANKK1	0.0210778
ANKLE1	0.0425173
ANKLE2	9.726
ANKMY1	2.36622
ANKMY2	13.3878
ANKRA2	8.32141
ANKRD1	0
ANKRD10	17.6366
ANKRD11	8.47899
ANKRD12	6.11097
ANKRD13A	18.922
ANKRD13B	0.706752
ANKRD13C	6.65666
ANKRD13D	5.32155
ANKRD16	2.78295
ANKRD17	12.5728
ANKRD18A	0.37737
ANKRD18B	0.000685362
ANKRD18DP	0
ANKRD19P	0.0403111
ANKRD2	0.0182784
ANKRD20A1	0.27951
ANKRD20A11P	0.17604
ANKRD20A12P	0.157113
ANKRD20A2	0.0984862
ANKRD20A3	1.6e-06
ANKRD20A4	0.29024
ANKRD20A5P	0.174376
ANKRD20A8P	0.0574363
ANKRD20A9P	0.0653383
ANKRD22	4.42683
ANKRD23	0.498333
ANKRD24	0.292453
ANKRD26	1.27933
ANKRD26P1	0
ANKRD26P3	0
ANKRD27	10.119
ANKRD28	8.7752
ANKRD29	0.332221
ANKRD30A	0
ANKRD30B	0.0893383
ANKRD30BL	0
ANKRD30BP2	0.00812573
ANKRD31	0.0232124
ANKRD32	1.59565
ANKRD33	0
ANKRD33B	0.749413
ANKRD34A	0.112071
ANKRD34B	0
ANKRD34C	0
ANKRD35	0.299993
ANKRD36	0.885016
ANKRD36B	0.758647
ANKRD36BP1	2.99219
ANKRD36BP2	1.57671
ANKRD37	4.28987
ANKRD39	4.42231
ANKRD40	9.93938
ANKRD42	1.72422
ANKRD44	1.89843
ANKRD45	0.0150328
ANKRD46	5.83629
ANKRD49	7.2107
ANKRD5	2.58849
ANKRD50	3.87219
ANKRD52	7.3504
ANKRD53	0.0832877
ANKRD54	6.638
ANKRD55	0.0336935
ANKRD6	0.425961
ANKRD62P1-PARP4P3	0
ANKRD63	0.0818543
ANKRD65	0.554461
ANKRD7	0
ANKRD9	25.8104
ANKS1A	7.44426
ANKS1B	0.174112
ANKS3	2.09075
ANKS4B	23.6912
ANKS6	2.33882
ANKUB1	0
ANKZF1	8.10581
ANLN	2.9928
ANO1	3.91145
ANO10	26.5984
ANO2	0.103745
ANO3	0.0426068
ANO4	0.0907864
ANO5	1.7317
ANO6	7.58019
ANO7	8.34625
ANO8	1.84867
ANO9	13.1978
ANP32A	46.0579
ANP32A-IT1	0.0191461
ANP32AP1	0
ANP32B	58.321
ANP32C	0
ANP32D	0
ANP32E	11.9924
ANPEP	53.45
ANTXR1	6.92511
ANTXR2	27.6739
ANTXRL	0
ANXA1	25.7091
ANXA10	0.0684608
ANXA11	82.5187
ANXA13	24.6984
ANXA2	424.076
ANXA2P1	0.0208345
ANXA2P2	0.821653
ANXA2P3	0
ANXA2R	0.990277
ANXA3	13.1941
ANXA4	100.581
ANXA5	53.7942
ANXA6	15.2736
ANXA7	67.9052
ANXA8	0
ANXA8L1	0
ANXA8L2	0
ANXA9	0.658761
AOAH	6.11615
AOAH-IT1	0.0621095
AOC2	0.0742029
AOC3	8.21684
AOC4	0.0148549
AOX1	1.29381
AOX2P	0.00717258
AP1AR	18.5679
AP1B1	23.7426
AP1B1P1	0
AP1G1	16.8177
AP1G2	14.2335
AP1M1	4.88131
AP1M2	43.0519
AP1S1	38.2031
AP1S2	7.74448
AP1S3	1.34937
AP2A1	18.1781
AP2A2	15.4565
AP2B1	36.5942
AP2M1	91.1611
AP2S1	45.4838
AP3B1	16.9671
AP3B2	0.144941
AP3D1	18.6951
AP3M1	12.0741
AP3M2	2.61883
AP3S1	35.4119
AP3S2	16.3114
AP4B1	4.32994
AP4E1	2.71269
AP4M1	4.66403
AP4S1	1.79737
AP5B1	5.32539
AP5M1	28.5117
AP5S1	5.2726
AP5Z1	4.90935
APAF1	7.96294
APBA1	2.35897
APBA2	0.504358
APBA3	4.19109
APBB1	2.81889
APBB1IP	3.4299
APBB2	2.61951
APBB3	3.83762
APC	4.82269
APC2	0.0647578
APCDD1	4.11352
APCDD1L	0.363939
APCS	0.332226
APEH	39.2992
APEX1	75.7423
APEX2	9.12623
APH1A	99.8651
APH1B	1.93389
API5	31.7047
APIP	20.8061
APITD1	5.84051
APITD1-CORT	0.00102011
APLF	0.584684
APLN	0.101483
APLNR	5.11652
APLP1	0.51724
APLP2	180.953
APOA1	1.40932
APOA1BP	36.869
APOA2	1.44243
APOA4	0
APOA5	0.0303743
APOB	0.0867859
APOBEC1	0.821787
APOBEC2	0.0324381
APOBEC3A	0.109171
APOBEC3B	7.96765
APOBEC3C	21.1079
APOBEC3D	1.76294
APOBEC3F	1.69874
APOBEC3G	2.26287
APOBEC3H	0.416083
APOBEC4	0.14057
APOBR	31.304
APOC1	19.8024
APOC1P1	0.111637
APOC2	0.841345
APOC3	0.890787
APOC4	0.0527071
APOC4-APOC2	0
APOD	5.41405
APOE	85.9212
APOF	0.0354701
APOH	1.47573
APOL1	8.3781
APOL2	6.33025
APOL3	4.50474
APOL4	1.12853
APOL5	0
APOL6	9.66118
APOLD1	1.18362
APOM	1.3562
APOO	10.0441
APOOL	6.92599
APOPT1	14.0917
APP	335.838
APPBP2	8.161
APPL1	13.716
APPL2	49.8665
APRT	69.1433
APTX	11.1375
AQP1	36.5466
AQP10	0
AQP11	1.89747
AQP12A	0.0868796
AQP12B	0.0801647
AQP2	0
AQP3	5.17031
AQP4	0.014835
AQP5	0
AQP6	0.032533
AQP7	2.86961
AQP7P1	0.375826
AQP7P3	0.376719
AQP8	286.885
AQP9	0.137669
AQPEP	0.0782443
AQR	7.90307
AR	0.212944
ARAF	28.0398
ARAP1	19.5143
ARAP2	3.00574
ARAP3	1.85379
ARC	0.00985474
ARCN1	45.4034
AREG	7.18211
ARF1	244.339
ARF3	94.8251
ARF4	181.932
ARF5	80.8229
ARF6	70.0557
ARFGAP1	13.5516
ARFGAP2	27.1284
ARFGAP3	13.4688
ARFGEF1	14.9234
ARFGEF2	12.9962
ARFIP1	27.8417
ARFIP2	9.04742
ARFRP1	14.0181
ARG1	0.11545
ARG2	7.00877
ARGFX	0
ARGFXP2	0.0276597
ARGLU1	29.6964
ARHGAP1	20.1874
ARHGAP10	1.59261
ARHGAP11A	5.63954
ARHGAP11B	1.90965
ARHGAP12	13.899
ARHGAP15	3.41088
ARHGAP17	16.1174
ARHGAP18	15.1969
ARHGAP19	3.52424
ARHGAP19-SLIT1	0
ARHGAP20	0.892926
ARHGAP21	13.4037
ARHGAP22	0.576847
ARHGAP23	1.48527
ARHGAP24	1.5866
ARHGAP25	2.14984
ARHGAP26	7.06766
ARHGAP26-AS1	0
ARHGAP27	31.5209
ARHGAP28	0.618374
ARHGAP29	1.07795
ARHGAP30	4.94606
ARHGAP31	2.22411
ARHGAP32	11.8122
ARHGAP33	1.12956
ARHGAP35	15.3318
ARHGAP36	0.134699
ARHGAP39	2.01917
ARHGAP4	6.0402
ARHGAP40	0
ARHGAP42	6.57292
ARHGAP44	23.4366
ARHGAP5	12.3339
ARHGAP5-AS1	2.65229
ARHGAP6	1.18102
ARHGAP8	8.99975
ARHGAP9	4.20313
ARHGDIA	114.338
ARHGDIB	45.0494
ARHGDIG	0.171581
ARHGEF1	14.2721
ARHGEF10	1.45505
ARHGEF10L	23.2179
ARHGEF11	9.61112
ARHGEF12	21.2128
ARHGEF15	0.578364
ARHGEF16	20.2002
ARHGEF17	1.97586
ARHGEF18	14.9287
ARHGEF19	1.67162
ARHGEF2	12.9445
ARHGEF25	2.97105
ARHGEF26	0.866416
ARHGEF26-AS1	0.0613758
ARHGEF3	4.56776
ARHGEF3-AS1	0
ARHGEF33	0.0646152
ARHGEF35	20.0159
ARHGEF37	4.07985
ARHGEF38	2.12332
ARHGEF38-IT1	0.133591
ARHGEF4	0.152881
ARHGEF40	10.7938
ARHGEF5	15.3283
ARHGEF6	4.18316
ARHGEF7	11.2544
ARHGEF9	6.23654
ARID1A	12.6068
ARID1B	8.56482
ARID2	4.09868
ARID3A	1.68653
ARID3B	3.33891
ARID3C	0.0497226
ARID4A	5.12476
ARID4B	6.4867
ARID5A	3.13529
ARID5B	5.78777
ARIH1	11.87
ARIH2	11.3375
ARL1	28.7063
ARL10	0.252029
ARL11	0.604714
ARL13A	0.0204193
ARL13B	1.33365
ARL14	21.6825
ARL15	8.56125
ARL16	10.0986
ARL17A	1.09139
ARL17B	2.84736
ARL2	39.2771
ARL2-SNX15	0.00576832
ARL2BP	22.066
ARL3	2.60373
ARL4A	19.0509
ARL4C	5.08627
ARL4D	1.32218
ARL5A	15.2224
ARL5B	5.56245
ARL5C	0.0313918
ARL6	1.84662
ARL6IP1	146.342
ARL6IP4	41.3387
ARL6IP5	82.7827
ARL6IP6	6.90236
ARL8A	11.8167
ARL8B	27.8055
ARL9	0.0772581
ARMC1	11.2528
ARMC10	16.1086
ARMC12	0.053136
ARMC2	0.29314
ARMC3	0
ARMC4	0.0155916
ARMC5	2.71345
ARMC6	7.29514
ARMC7	5.76052
ARMC8	7.63127
ARMC9	2.21817
ARMCX1	2.95878
ARMCX2	1.88232
ARMCX3	12.0641
ARMCX4	1.32719
ARMCX5	4.65661
ARMCX5-GPRASP2	0.519972
ARMCX6	11.9866
ARMS2	0
ARNT	12.9
ARNT2	1.34473
ARNTL	3.06304
ARNTL2	0.797793
ARPC1A	54.9623
ARPC1B	67.3304
ARPC2	191.221
ARPC3	248.885
ARPC4	85.459
ARPC4-TTLL3	0.270406
ARPC5	159.905
ARPC5L	26.0856
ARPP19	22.6817
ARPP21	0.0804243
ARR3	0.165482
ARRB1	10.6441
ARRB2	13.2946
ARRDC1	27.0486
ARRDC2	6.98101
ARRDC3	16.9776
ARRDC4	25.0186
ARRDC5	0.0174636
ARSA	7.31455
ARSB	3.61499
ARSD	18.4048
ARSE	14.3776
ARSF	0
ARSG	0.525292
ARSH	0.0382926
ARSI	0.425647
ARSJ	1.49075
ARSK	1.63509
ART1	0
ART3	0.345319
ART4	0.0984304
ART5	0.0269272
ARTN	0.176952
ARV1	16.3011
ARVCF	1.6681
ARX	0.426482
AS3MT	0.648535
ASAH1	88.8995
ASAH2	0.676361
ASAH2B	3.63453
ASAP1	2.64786
ASAP1-IT1	0
ASAP2	14.933
ASAP3	6.66135
ASB1	2.96879
ASB10	0
ASB11	0.0287547
ASB12	0.113174
ASB13	16.4913
ASB14	0.156996
ASB15	0
ASB16	0.421704
ASB17	0
ASB18	0
ASB2	2.03167
ASB3	4.02616
ASB4	0.0213573
ASB5	0.0133083
ASB6	4.45508
ASB7	6.74987
ASB8	16.425
ASB9	1.7153
ASB9P1	0.0598569
ASCC1	5.6406
ASCC2	15.7215
ASCC3	4.20992
ASCL1	0.16005
ASCL2	9.04553
ASCL3	0
ASCL4	0.0327289
ASF1A	10.1716
ASF1B	10.1042
ASGR1	0.242759
ASGR2	0.230813
ASH1L	8.23836
ASH2L	17.7926
ASIC1	0.39426
ASIC2	0.21159
ASIC3	0.096032
ASIC4	0.0300007
ASIC5	0.0435835
ASIP	0
ASL	38.2754
ASMT	0
ASMTL	10.1341
ASMTL-AS1	0.70383
ASNA1	28.302
ASNS	7.58049
ASNSD1	12.5491
ASPA	1.23852
ASPDH	0
ASPG	6.57583
ASPH	47.3305
ASPHD1	0.646887
ASPHD2	2.13412
ASPM	1.78249
ASPN	4.48749
ASPRV1	0.357109
ASPSCR1	7.70707
ASRGL1	7.82655
ASS1	103.193
ASTE1	4.4234
ASTL	0.316629
ASTN1	0.125896
ASTN2	1.18621
ASUN	4.92061
ASXL1	5.61006
ASXL2	5.93333
ASXL3	0.264343
ASZ1	0
ATAD1	17.8966
ATAD2	3.29858
ATAD2B	2.4547
ATAD3A	6.02065
ATAD3B	3.20257
ATAD3C	0.0562255
ATAD5	0.57257
ATAT1	2.59434
ATCAY	0.0676266
ATE1	15.1195
ATF1	9.68866
ATF2	11.2927
ATF3	25.2695
ATF4	135.146
ATF5	8.59604
ATF6	9.27698
ATF6B	43.5388
ATF7	11.1978
ATF7IP	6.56034
ATF7IP2	0.845341
ATG10	2.65863
ATG12	7.86015
ATG13	10.2037
ATG14	3.33285
ATG16L1	10.2556
ATG16L2	4.00532
ATG2A	6.49545
ATG2B	3.33732
ATG3	28.1662
ATG4A	9.88727
ATG4B	17.2521
ATG4C	4.82494
ATG4D	16.426
ATG5	17.883
ATG7	3.58394
ATG9A	18.0323
ATG9B	0.0585958
ATHL1	1.42943
ATIC	22.8098
ATL1	3.59907
ATL2	18.74
ATL3	10.9122
ATM	3.43293
ATMIN	11.7885
ATN1	20.1925
ATOH1	18.7503
ATOH7	0.131882
ATOH8	0.669607
ATOX1	29.1425
ATP10A	0.602704
ATP10B	35.3347
ATP10D	1.85044
ATP11A	1.57864
ATP11B	18.3728
ATP11C	3.4748
ATP12A	0.0431192
ATP13A1	11.3548
ATP13A2	11.3429
ATP13A3	20.2729
ATP13A4	2.74763
ATP13A5	0.0165703
ATP1A1	361.115
