genes	AMC_8.2_FPKM
ABHD8	2.43431
ABI1	32.6404
ABI2	3.15934
ABI3	9.71782
ABI3BP	3.53261
ABL1	20.6187
ABL2	1.57919
ABLIM1	23.8706
ABLIM2	2.11449
ABLIM3	1.18731
ABO	61.1011
ABP1	125.59
ABR	45.4314
ABRA	0
ABRACL	98.5687
ABT1	14.8179
ABTB1	17.5897
ABTB2	3.41267
ACAA1	64.8922
ACAA2	141.518
ACACA	3.34008
ACACB	5.11027
ACAD10	9.47931
ACAD11	2.5104
ACAD8	10.3714
ACAD9	12.197
ACADL	0
ACADM	40.9319
ACADS	74.5845
ACADSB	10.2776
ACADVL	175.747
ACAN	0.0303021
ACAP1	9.10629
ACAP2	10.0857
ACAP3	6.77051
ACAT1	60.7144
ACAT2	18.8186
ACBD3	20.5251
ACBD4	7.93801
ACBD5	15.0425
ACBD6	9.47975
ACBD7	0.318129
ACCS	7.8111
ACCSL	0
ACD	3.85497
ACE	11.9849
ACE2	13.1788
ACER1	0
ACER2	2.0657
ACER3	6.60339
ACHE	8.17777
ACIN1	27.5338
ACLY	22.8027
ACMSD	0
ACN9	6.80583
ACO1	15.5446
ACO2	66.4415
ACOT1	4.60819
ACOT11	13.5139
ACOT12	0
ACOT13	10.6111
ACOT2	26.6081
ACOT4	2.31261
ACOT6	0
ACOT7	22.1056
ACOT8	23.3814
ACOT9	10.949
ACOX1	23.7598
ACOX2	3.32416
ACOX3	5.67081
ACOXL	0.260873
ACP1	43.723
ACP2	24.0701
ACP5	39.5697
ACP6	3.95066
ACPL2	3.34301
ACPP	2.30237
ACPT	0
ACR	0.345361
ACRBP	1.03038
ACRC	0.30222
ACRV1	0
ACSBG1	0.0608434
ACSBG2	0
ACSF2	31.1604
ACSF3	6.86936
ACSL1	6.89125
ACSL3	17.6689
ACSL4	6.20838
ACSL5	115.84
ACSL6	0.300296
ACSM1	1.98965
ACSM2A	0
ACSM2B	0
ACSM3	17.8993
ACSM4	0
ACSM5	0.129764
ACSS1	17.0683
ACSS2	83.0264
ACSS3	0.38303
ACTA1	0.0247855
ACTA2	74.4567
ACTB	1616.7
ACTBL2	0
ACTC1	0.0119362
ACTG1	994.59
ACTG1P4	0.0663308
ACTG2	21.9952
ACTL10	1.70556
ACTL6A	28.1315
ACTL6B	0
ACTL7A	0
ACTL7B	0.0280179
ACTL8	0.120213
ACTL9	0
ACTN1	25.5225
ACTN2	0.0235642
ACTN3	0.0101117
ACTN4	165.41
ACTR10	16.6561
ACTR1A	26.8761
ACTR1B	30.8669
ACTR2	153.321
ACTR3	89.905
ACTR3B	2.21622
ACTR3BP2	0
ACTR3BP5	0
ACTR3C	1.49786
ACTR5	2.14106
ACTR6	11.3206
ACTR8	6.07199
ACTRT1	0
ACTRT2	0
ACTRT3	0.502832
ACVR1	5.3066
ACVR1B	29.5309
ACVR1C	3.84032
ACVR2A	3.49934
ACVR2B	0.798077
ACVRL1	37.6139
ACY1	21.1191
ACY3	3.91247
ACYP1	9.25028
ACYP2	4.45907
ADA	5.93332
ADAD1	0
ADAD2	0.0425266
ADAL	1.82041
ADAM1	1.25049
ADAM10	30.0438
ADAM11	0.040428
ADAM12	0.125678
ADAM15	34.0422
ADAM17	4.28576
ADAM18	0
ADAM19	3.34802
ADAM2	0
ADAM20	0
ADAM20P1	0.0452877
ADAM21	0
ADAM21P1	0
ADAM22	1.01298
ADAM23	0.597581
ADAM28	7.29293
ADAM29	0
ADAM30	0
ADAM32	0.618955
ADAM33	1.96121
ADAM3A	0
ADAM5P	0
ADAM6	0
ADAM7	0
ADAM8	4.41663
ADAM9	37.4997
ADAMDEC1	97.9068
ADAMTS1	6.27873
ADAMTS10	0.890882
ADAMTS12	0.101124
ADAMTS13	1.0294
ADAMTS14	1.15827
ADAMTS15	0.927294
ADAMTS16	0.0864153
ADAMTS17	0.567007
ADAMTS18	0
ADAMTS19	0.0310011
ADAMTS2	0.780165
ADAMTS20	0
ADAMTS3	0.0494153
ADAMTS4	0.984264
ADAMTS5	0.383508
ADAMTS6	0.0580118
ADAMTS7	0.836725
ADAMTS8	0.35463
ADAMTS9	0.622945
ADAMTS9-AS2	0.213935
ADAMTSL1	1.53855
ADAMTSL2	0.575284
ADAMTSL3	0.515286
ADAMTSL4	1.90901
ADAMTSL5	0.490712
ADAP1	45.4643
ADAP2	3.03312
ADAR	34.0443
ADARB1	1.64484
ADARB2	0.0393667
ADARB2-AS1	0
ADAT1	3.86515
ADAT2	0.954965
ADAT3	3.71322
ADC	3.97209
ADCK1	2.55768
ADCK2	12.444
ADCK3	23.025
ADCK4	7.01766
ADCK5	8.88472
ADCY1	0.137513
ADCY10	0.0314567
ADCY2	0.142076
ADCY3	6.23646
ADCY4	2.1169
ADCY5	2.58589
ADCY6	27.4795
ADCY7	6.02142
ADCY8	0
ADCY9	8.16796
ADCYAP1	0.620869
ADCYAP1R1	0.0865988
ADD1	46.6888
ADD2	0.0827494
ADD3	44.9762
ADGB	0.040356
ADH1A	0.094664
ADH1B	25.121
ADH1C	322.303
ADH4	0.509629
ADH5	73.2456
ADH6	5.92845
ADH7	0
ADHFE1	2.67305
ADI1	65.3088
ADIG	0
ADIPOQ	0.133755
ADIPOQ-AS1	0
ADIPOR1	42.844
ADIPOR2	31.9541
ADK	9.15183
ADM	17.4443
ADM2	1.90578
ADNP	11.7718
ADNP2	5.12713
ADO	5.32886
ADORA1	0.415399
ADORA2A	2.88564
ADORA2B	8.3666
ADORA3	3.34363
ADPGK	14.3065
ADPRH	1.87674
ADPRHL1	2.0501
ADPRHL2	11.6316
ADRA1A	0.216104
ADRA1B	0.0787915
ADRA1D	0.0185175
ADRA2A	8.81586
ADRA2B	0.312544
ADRA2C	0.39847
ADRB1	0.946409
ADRB2	1.23024
ADRB3	0.0825516
ADRBK1	44.112
ADRBK2	1.06045
ADRM1	35.7731
ADSL	16.8898
ADSS	19.2442
ADSSL1	0.781299
ADTRP	98.8886
AEBP1	11.7073
AEBP2	4.982
AEN	4.70675
AES	197.849
AFAP1	5.63508
AFAP1-AS1	0.0986918
AFAP1L1	0.845591
AFAP1L2	2.76524
AFF1	11.9572
AFF2	0.0503094
AFF3	0.408881
AFF4	10.1116
AFG3L1P	2.61864
AFG3L2	41.8061
AFM	0.0426843
AFMID	8.99078
AFP	0.0195085
AFTPH	18.0541
AGA	9.07979
AGAP1	7.5295
AGAP11	0.315035
AGAP2	2.44733
AGAP3	14.7663
AGAP4	1.45539
AGAP5	1.52898
AGAP6	2.30854
AGAP7	0.706836
AGAP8	1.56092
AGAP9	0.489918
AGBL1	0
AGBL2	0.520767
AGBL3	0.0332622
AGBL4	0
AGBL5	8.34737
AGER	1.63533
AGFG1	6.01301
AGFG2	18.2756
AGGF1	7.9306
AGK	6.08003
AGL	6.02785
AGMAT	7.4248
AGMO	0.945969
AGPAT1	26.8627
AGPAT2	83.1678
AGPAT3	17.975
AGPAT4	0.920366
AGPAT4-IT1	0.0823539
AGPAT5	6.97852
AGPAT6	10.609
AGPAT9	10.7796
AGPHD1	1.02756
AGPS	11.5049
AGR2	384.657
AGR3	118.065
AGRN	18.9002
AGRP	0.0592613
AGSK1	1.19815
AGT	1.9813
AGTPBP1	1.89422
AGTR1	0.292702
AGTR2	0
AGTRAP	11.2617
AGXT	0.134103
AGXT2	0
AGXT2L1	0
AGXT2L2	26.6693
AHCTF1	4.48794
AHCY	46.5883
AHCYL1	39.532
AHCYL2	112.12
AHDC1	2.33566
AHI1	2.02156
AHNAK	31.9713
AHNAK2	0.224519
AHR	7.10923
AHRR	0.976105
AHSA1	39.0608
AHSA2	10.4383
AHSG	0.125028
AHSP	0
AICDA	0.136332
AIDA	16.9494
AIF1	36.7502
AIF1L	1.43449
AIFM1	28.7353
AIFM2	8.37401
AIFM3	22.8813
AIG1	11.6678
AIM1	11.199
AIM1L	1.60108
AIM2	1.70202
AIMP1	16.4041
AIMP2	13.6614
AIP	27.7701
AIPL1	0
AIRE	0.0384613
AIRN	0
AJAP1	0.164221
AJUBA	0.715611
AK1	13.6258
AK2	50.6445
AK3	29.9647
AK4	2.96838
AK5	0.174496
AK7	1.35217
AK8	0.0664161
AKAP1	56.7787
AKAP10	6.52157
AKAP11	5.69363
AKAP12	1.66243
AKAP13	15.4429
AKAP14	0.128642
AKAP17A	14.7417
AKAP2	7.54886
AKAP3	0.401846
AKAP4	0
AKAP5	2.97266
AKAP6	0.147586
AKAP7	9.19852
AKAP8	11.3815
AKAP8L	11.4994
AKAP9	11.3563
AKD1	1.20931
AKIP1	9.28138
AKIRIN1	19.9279
AKIRIN2	18.969
AKIRIN2-AS1	3.20807
AKNA	12.0028
AKNAD1	0
AKR1A1	67.0378
AKR1B1	18.2432
AKR1B10	56.5311
AKR1B15	0.512571
AKR1C1	1.57972
AKR1C2	2.48877
AKR1C3	64.7227
AKR1C4	0.0927916
AKR1CL1	0
AKR1D1	0
AKR1E2	0.386986
AKR7A2	17.9557
AKR7A2P1	0.0326429
AKR7A3	44.2711
AKR7L	1.54499
AKT1	45.2423
AKT1S1	18.6941
AKT2	18.2198
AKT3	1.49428
AKTIP	9.97885
ALAD	23.6811
ALAS1	31.461
ALAS2	0.041614
ALB	1.96567
ALCAM	5.07773
ALDH16A1	10.6231
ALDH18A1	51.414
ALDH1A1	47.3041
ALDH1A2	0.136179
ALDH1A3	2.94924
ALDH1B1	27.7039
ALDH1L1	3.21437
ALDH1L1-AS1	0
ALDH1L1-AS2	0.0365839
ALDH1L2	0.7908
ALDH2	133.449
ALDH3A1	1.27805
ALDH3A2	23.3931
ALDH3B1	6.02257
ALDH3B2	0.0599732
ALDH4A1	2.20775
ALDH5A1	6.65982
ALDH6A1	14.0749
ALDH7A1	12.8436
ALDH8A1	0.120026
ALDH9A1	33.2895
ALDOA	515.377
ALDOB	0.82512
ALDOC	8.51058
ALG1	5.49413
ALG10	1.24148
ALG10B	0.685207
ALG11	7.2946
ALG12	11.8251
ALG13	6.99056
ALG14	17.1511
ALG1L	1.19954
ALG1L2	0.16986
ALG2	12.4504
ALG3	17.851
ALG5	24.6049
ALG6	3.2654
ALG8	11.7833
ALG9	2.35074
ALK	0.0265338
ALKBH1	2.56635
ALKBH2	4.77606
ALKBH3	5.6923
ALKBH4	2.43512
ALKBH5	23.273
ALKBH6	7.67649
ALKBH7	49.7737
ALKBH8	1.64404
ALLC	0
ALMS1	1.15368
ALMS1P	0.0803576
ALOX12	0.0771164
ALOX12B	0.0326803
ALOX12P2	0.0271068
ALOX15	1.22402
ALOX15B	0.587175
ALOX15P1	0.14589
ALOX5	3.61868
ALOX5AP	18.7702
ALOXE3	0.0118774
ALPI	3.53103
ALPK1	3.00179
ALPK2	0.0989204
ALPK3	0.137709
ALPL	0.84374
ALPP	0.00274415
ALPPL2	0.026552
ALS2	2.41142
ALS2CL	7.37142
ALS2CR11	0.00701162
ALS2CR12	0.0999695
ALS2CR8	1.14399
ALX1	0.0342996
ALX3	0.49637
ALX4	0
ALYREF	22.012
AMACR	21.9545
AMBN	0
AMBP	0.305411
AMBRA1	6.72091
AMD1	20.4187
AMDHD1	0.122931
AMDHD2	8.2939
AMELX	0
AMELY	0
AMFR	18.898
AMH	0.0246755
AMHR2	0.025626
AMICA1	11.4611
AMIGO1	1.82034
AMIGO2	1.97148
AMIGO3	1.00024
AMMECR1	3.39645
AMMECR1L	6.84802
AMN	66.3245
AMN1	0.951686
AMOT	2.96577
AMOTL1	1.14206
AMOTL2	4.90973
AMPD1	1.55533
AMPD2	7.19391
AMPD3	2.3242
AMPH	0.412314
AMT	15.8837
AMTN	0
AMY1A	0.0080364
AMY1B	3.79e-05
AMY1C	2.26e-06
AMY2A	0.0367115
AMY2B	3.78011
AMZ1	0.0966336
AMZ2	15.4413
AMZ2P1	0.98547
ANAPC1	4.95725
ANAPC10	4.08112
ANAPC11	39.3053
ANAPC13	27.4668
ANAPC15	15.2862
ANAPC16	24.8419
ANAPC2	11.0533
ANAPC4	6.4837
ANAPC5	26.7903
ANAPC7	7.28879
ANG	26.6386
ANGEL1	5.28619
ANGEL2	2.99207
ANGPT1	0.554575
ANGPT2	0.453298
ANGPT4	0
ANGPTL1	1.22748
ANGPTL2	3.83456
ANGPTL3	0.0418122
ANGPTL4	0.666446
ANGPTL5	0.0211427
ANGPTL6	3.79113
ANGPTL7	0.254951
ANHX	0
ANK1	0.357986
ANK2	1.00919
ANK3	4.91315
ANKAR	0.295381
ANKDD1A	0.411146
ANKFN1	0.0456112
ANKFY1	7.96739
ANKH	11.8833
ANKHD1	13.2535
ANKHD1-EIF4EBP3	3.71563
ANKIB1	8.22009
ANKK1	0.0410636
ANKLE1	0.154106
ANKLE2	8.60817
ANKMY1	2.80774
ANKMY2	10.8587
ANKRA2	8.78077
ANKRD1	0.0351309
ANKRD10	18.942
ANKRD11	8.85285
ANKRD12	5.17624
ANKRD13A	20.1231
ANKRD13B	0.774957
ANKRD13C	5.85111
ANKRD13D	7.07906
ANKRD16	2.69022
ANKRD17	11.9947
ANKRD18A	0.46272
ANKRD18B	0
ANKRD18DP	0
ANKRD19P	0.0682541
ANKRD2	0
ANKRD20A1	0.272774
ANKRD20A11P	0
ANKRD20A12P	0.0869213
ANKRD20A2	0.173673
ANKRD20A3	1.81e-06
ANKRD20A4	0.397212
ANKRD20A5P	0.236151
ANKRD20A8P	0.0536564
ANKRD20A9P	0.0949803
ANKRD22	4.4642
ANKRD23	0.463138
ANKRD24	0.210025
ANKRD26	0.731658
ANKRD26P1	0
ANKRD26P3	0
ANKRD27	8.94795
ANKRD28	8.96182
ANKRD29	0.647919
ANKRD30A	0
ANKRD30B	0.0198862
ANKRD30BL	0
ANKRD30BP2	0
ANKRD31	0.0236973
ANKRD32	1.2515
ANKRD33	0
ANKRD33B	0.554659
ANKRD34A	0.202232
ANKRD34B	0
ANKRD34C	0.00804925
ANKRD35	0.268545
ANKRD36	0.888145
ANKRD36B	1.25455
ANKRD36BP1	1.32609
ANKRD36BP2	4.30811
ANKRD37	2.69406
ANKRD39	5.38469
ANKRD40	7.20463
ANKRD42	1.30848
ANKRD44	3.19377
ANKRD45	0.0786928
ANKRD46	3.80865
ANKRD49	5.09706
ANKRD5	2.28409
ANKRD50	3.2123
ANKRD52	8.52383
ANKRD53	0.170776
ANKRD54	7.35218
ANKRD55	0.029109
ANKRD6	0.480532
ANKRD62P1-PARP4P3	0
ANKRD63	0
ANKRD65	0.43427
ANKRD7	0.0347063
ANKRD9	31.9088
ANKS1A	6.51335
ANKS1B	0.126201
ANKS3	2.16507
ANKS4B	18.466
ANKS6	2.62402
ANKUB1	0
ANKZF1	8.17597
ANLN	2.21961
ANO1	5.774
ANO10	22.96
ANO2	0.15383
ANO3	0.00788172
ANO4	0.0397153
ANO5	1.46466
ANO6	4.50756
ANO7	11.1778
ANO8	3.08763
ANO9	27.0601
ANP32A	46.716
ANP32A-IT1	0.0532821
ANP32AP1	0
ANP32B	64.7091
ANP32C	0
ANP32D	0
ANP32E	15.0872
ANPEP	116.351
ANTXR1	5.66179
ANTXR2	26.7359
ANTXRL	0
ANXA1	24.412
ANXA10	0
ANXA11	81.8935
ANXA13	11.1057
ANXA2	365.368
ANXA2P1	0.0284577
ANXA2P2	0.636937
ANXA2P3	0
ANXA2R	2.67225
ANXA3	8.94512
ANXA4	112.782
ANXA5	57.3313
ANXA6	20.7054
ANXA7	53.4578
ANXA8	0
ANXA8L1	0
ANXA8L2	0
ANXA9	0.378536
AOAH	11.9545
AOAH-IT1	0
AOC2	0.0502252
AOC3	6.64814
AOC4	0.026347
AOX1	0.586576
AOX2P	0
AP1AR	18.3113
AP1B1	27.5626
AP1B1P1	0
AP1G1	13.5613
AP1G2	23.0093
AP1M1	6.34226
AP1M2	46.1255
AP1S1	61.3699
AP1S2	6.43825
AP1S3	1.30845
AP2A1	20.0595
AP2A2	13.9924
AP2B1	34.2517
AP2M1	108.53
AP2S1	51.4301
AP3B1	13.9732
AP3B2	0.0829361
AP3D1	24.9622
AP3M1	9.18891
AP3M2	2.64
AP3S1	30.2171
AP3S2	9.34915
AP4B1	4.62855
AP4E1	2.56565
AP4M1	6.64527
AP4S1	1.27523
AP5B1	5.24156
AP5M1	20.844
AP5S1	4.5365
AP5Z1	6.16256
APAF1	7.14899
APBA1	1.7731
APBA2	1.09174
APBA3	5.28099
APBB1	3.62159
APBB1IP	6.76479
APBB2	2.45436
APBB3	4.80022
APC	3.61748
APC2	0.0853425
APCDD1	3.35894
APCDD1L	0.163244
APCS	0.17299
APEH	38.9556
APEX1	62.7899
APEX2	10.9172
APH1A	112.765
APH1B	1.81392
API5	26.8323
APIP	19.1716
APITD1	5.29429
APITD1-CORT	0.167987
APLF	0.253844
APLN	0.250952
APLNR	4.9191
APLP1	0.29588
APLP2	190.311
APOA1	0.750114
APOA1BP	40.7298
APOA2	0.994338
APOA4	0
APOA5	0.0204878
APOB	0.0417388
APOBEC1	1.74307
APOBEC2	0.0863266
APOBEC3A	0.317589
APOBEC3B	5.4821
APOBEC3C	24.1925
APOBEC3D	3.67978
APOBEC3F	3.07219
APOBEC3G	7.10236
APOBEC3H	2.20634
APOBEC4	0
APOBR	40.3047
APOC1	68.1251
APOC1P1	0.120809
APOC2	3.96448
APOC3	1.35054
APOC4	0.14751
APOC4-APOC2	0
APOD	3.51601
APOE	170.721
APOF	0
APOH	0.892474
APOL1	24.7695
APOL2	12.8409
APOL3	11.0439
APOL4	2.15793
APOL5	0
APOL6	15.0153
APOLD1	1.25458
APOM	2.26458
APOO	8.60488
APOOL	5.18669
APOPT1	9.94655
APP	382.372
APPBP2	5.5232
APPL1	10.1319
APPL2	40.5519
APRT	53.6009
APTX	8.90856
AQP1	21.4003
AQP10	0.0244635
AQP11	1.63191
AQP12A	0.107049
AQP12B	0.239967
AQP2	0
AQP3	9.19197
AQP4	0
AQP5	0
AQP6	0
AQP7	2.78348
AQP7P1	0.313726
AQP7P3	0.187966
AQP8	242.45
AQP9	0.331688
AQPEP	0.0459015
AQR	6.01814
AR	0.0673158
ARAF	30.437
ARAP1	31.3143
ARAP2	3.55713
ARAP3	1.72915
ARC	0.0957811
ARCN1	34.6263
AREG	11.0606
ARF1	239.728
ARF3	117.355
ARF4	101.437
ARF5	82.1168
ARF6	65.1313
ARFGAP1	16.5072
ARFGAP2	27.1855
ARFGAP3	11.6179
ARFGEF1	11.0594
ARFGEF2	11.4975
ARFIP1	25.3185
ARFIP2	11.1821
ARFRP1	14.5999
ARG1	0.0252429
ARG2	9.3165
ARGFX	0
ARGFXP2	0.110211
ARGLU1	35.4973
ARHGAP1	20.0856
ARHGAP10	1.25247
ARHGAP11A	6.63312
ARHGAP11B	1.11758
ARHGAP12	10.5201
ARHGAP15	4.88406
ARHGAP17	17.6367
ARHGAP18	13.3102
ARHGAP19	3.03754
ARHGAP19-SLIT1	0
ARHGAP20	0.473695
ARHGAP21	11.9965
ARHGAP22	0.761435
ARHGAP23	1.49682
ARHGAP24	1.07082
ARHGAP25	4.3249
ARHGAP26	6.04517
ARHGAP26-AS1	0
ARHGAP27	42.6511
ARHGAP28	0.460303
ARHGAP29	0.906674
ARHGAP30	12.3572
ARHGAP31	2.09957
ARHGAP32	11.8287
ARHGAP33	2.20215
ARHGAP35	16.4185
ARHGAP36	0.0801403
ARHGAP39	2.33629
ARHGAP4	13.2204
ARHGAP40	0
ARHGAP42	4.62194
ARHGAP44	19.8054
ARHGAP5	8.98051
ARHGAP5-AS1	1.68587
ARHGAP6	0.67814
ARHGAP8	10.3385
ARHGAP9	9.17818
ARHGDIA	138.896
ARHGDIB	97.1394
ARHGDIG	0.0914437
ARHGEF1	25.0885
ARHGEF10	1.23318
ARHGEF10L	23.9357
ARHGEF11	10.1514
ARHGEF12	17.38
ARHGEF15	1.3075
ARHGEF16	20.5112
ARHGEF17	1.83755
ARHGEF18	17.021
ARHGEF19	1.91007
ARHGEF2	14.8645
ARHGEF25	2.75172
ARHGEF26	0.640897
ARHGEF26-AS1	0.0392204
ARHGEF3	5.96215
ARHGEF3-AS1	0
ARHGEF33	0.0176951
ARHGEF35	23.6625
ARHGEF37	4.65258
ARHGEF38	1.4208
ARHGEF38-IT1	0
ARHGEF4	0.0554629
ARHGEF40	14.8275
ARHGEF5	15.5835
ARHGEF6	5.21839
ARHGEF7	11.3282
ARHGEF9	5.70297
ARID1A	14.3185
ARID1B	8.60814
ARID2	2.88479
ARID3A	2.10279
ARID3B	4.09749
ARID3C	0
ARID4A	5.10278
ARID4B	6.46765
ARID5A	5.67754
ARID5B	4.59451
ARIH1	10.5638
ARIH2	10.7874
ARL1	22.3094
ARL10	0.196998
ARL11	0.882756
ARL13A	0
ARL13B	1.19967
ARL14	27.549
ARL15	7.19834
ARL16	10.4573
ARL17A	1.44881
ARL17B	3.91954
ARL2	35.8342
ARL2-SNX15	0
ARL2BP	18.1896
ARL3	2.68661
ARL4A	15.0553
ARL4C	12.8656
ARL4D	2.1784
ARL5A	14.4525
ARL5B	4.80013
ARL5C	0
ARL6	0.45047
ARL6IP1	148.972
ARL6IP4	41.7413
ARL6IP5	54.1575
ARL6IP6	7.17545
ARL8A	15.3881
ARL8B	20.8992
ARL9	0.0503484
ARMC1	8.0246
ARMC10	10.4432
ARMC12	0.0693745
ARMC2	0.334083
ARMC3	0
ARMC4	0.0703432
ARMC5	3.29809
ARMC6	7.47405
ARMC7	6.22385
ARMC8	5.93913
ARMC9	1.56167
ARMCX1	2.37555
ARMCX2	1.71898
ARMCX3	10.6977
ARMCX4	1.58525
ARMCX5	4.31571
ARMCX5-GPRASP2	0.279024
ARMCX6	9.23457
ARMS2	0.0610348
ARNT	11.505
ARNT2	0.994659
ARNTL	6.18416
ARNTL2	0.77684
ARPC1A	48.7276
ARPC1B	95.6919
ARPC2	174.47
ARPC3	201.878
ARPC4	99.5911
ARPC4-TTLL3	0.859098
ARPC5	123.739
ARPC5L	25.5094
ARPP19	15.5902
ARPP21	0.0305521
ARR3	0.031413
ARRB1	10.9106
ARRB2	22.6339
ARRDC1	32.7338
ARRDC2	9.03974
ARRDC3	11.2528
ARRDC4	13.5803
ARRDC5	0.0230793
ARSA	13.6078
ARSB	3.02011
ARSD	14.2384
ARSE	13.6206
ARSF	0
ARSG	0.719
ARSH	0
ARSI	0.290494
ARSJ	1.04844
ARSK	1.01594
ART1	0.0676862
ART3	0.581631
ART4	0.065207
ART5	0.146718
ARTN	0.269918
ARV1	11.2868
ARVCF	1.18619
ARX	0.285806
AS3MT	0.47347
ASAH1	88.8031
ASAH2	0.532721
ASAH2B	2.82332
ASAP1	3.37318
ASAP1-IT1	0
ASAP2	14.2865
ASAP3	7.58284
ASB1	2.68416
ASB10	0
ASB11	0.0380241
ASB12	0.193501
ASB13	20.398
ASB14	0.236235
ASB15	0.0353955
ASB16	0.548902
ASB17	0
ASB18	0
ASB2	4.45009
ASB3	3.04938
ASB4	0.0117621
ASB5	0.0524281
ASB6	5.43279
ASB7	7.48161
ASB8	12.3162
ASB9	1.03273
ASB9P1	0.0255267
ASCC1	3.5359
ASCC2	16.4585
ASCC3	4.9614
ASCL1	0.0183845
ASCL2	4.52434
ASCL3	0
ASCL4	0.0206304
ASF1A	6.43085
ASF1B	13.2392
ASGR1	0.194811
ASGR2	0.303453
ASH1L	7.0866
ASH2L	12.8444
ASIC1	0.601704
ASIC2	0.208058
ASIC3	0.289679
ASIC4	0.0134357
ASIC5	0
ASIP	0.105323
ASL	47.695
ASMT	0.0788176
ASMTL	8.915
ASMTL-AS1	2.23203
ASNA1	36.14
ASNS	6.74637
ASNSD1	8.40537
ASPA	1.33712
ASPDH	0.051794
ASPG	2.45792
ASPH	33.6822
ASPHD1	0.521601
ASPHD2	1.9512
ASPM	1.17047
ASPN	2.72024
ASPRV1	0.266974
ASPSCR1	7.96418
ASRGL1	8.47614
ASS1	139.649
ASTE1	3.52148
ASTL	0.171751
ASTN1	0.0712561
ASTN2	1.26306
ASUN	3.28147
ASXL1	6.61523
ASXL2	5.0769
ASXL3	0.255309
ASZ1	0
ATAD1	14.3218
ATAD2	2.62719
ATAD2B	2.10712
ATAD3A	7.67172
ATAD3B	4.1776
ATAD3C	0.146216
ATAD5	0.413693
ATAT1	2.98634
ATCAY	0.0373616
ATE1	12.9328
ATF1	9.56154
ATF2	10.0421
ATF3	67.2403
ATF4	156.21
ATF5	14.4428
ATF6	7.17383
ATF6B	51.1964
ATF7	9.78236
ATF7IP	5.44674
ATF7IP2	0.771502
ATG10	2.4896
ATG12	5.32484
ATG13	10.945
ATG14	3.37687
ATG16L1	9.11874
ATG16L2	9.74548
ATG2A	7.17153
ATG2B	3.07408
ATG3	26.9002
ATG4A	9.3996
ATG4B	19.0271
ATG4C	2.92997
ATG4D	18.3447
ATG5	14.7787
ATG7	3.66912
ATG9A	18.7695
ATG9B	0.110411
ATHL1	6.95248
ATIC	17.6489
ATL1	3.97883
ATL2	13.7309
ATL3	5.64894
ATM	3.30016
ATMIN	9.02827
ATN1	26.3024
ATOH1	22.9883
ATOH7	0.0376119
ATOH8	0.703724
ATOX1	36.7939
ATP10A	1.02503
ATP10B	28.3803
ATP10D	2.44772
ATP11A	1.99546
ATP11B	15.3435
ATP11C	3.32181
ATP12A	0.116281
ATP13A1	14.339
ATP13A2	13.7627
ATP13A3	13.6035
ATP13A4	2.67897
ATP13A5	0.0111756
ATP1A1	358.946
ATP1A1OS	2.06748
ATP1A2	1.2646
ATP1A3	0.444664
ATP1A4	0.0100177
ATP1B1	248.809
ATP1B2	0.810983
ATP1B3	141.694
